"iteration","year","sex","estimate","ui","li","N_ID","total_est","total_ui","total_li"
845,2020,"male",79328.286957419,85142.4149258906,73958.3369060815,72176,151504.286957419,157318.414925891,146134.336906082
845,2021,"male",91107.1039045621,98266.4116223257,84538.4851376343,73301,164408.103904562,171567.411622326,157839.485137634
845,2015,"female",53747.1104754807,61848.3366169351,46858.5235270597,46027,99774.1104754807,107875.336616935,92885.5235270597
845,2016,"female",56970.4758124693,65483.2712807267,49733.280520306,47071,104041.475812469,112554.271280727,96804.280520306
845,2017,"female",57650.8713470214,66057.6805307203,50465.9370130964,48862,106512.871347021,114919.68053072,99327.9370130964
845,2018,"female",49480.9146657085,55454.6249554954,44229.3670545199,48517,97997.9146657085,103971.624955495,92746.3670545199
845,2019,"female",51633.2604063867,59458.3858554141,44988.0324577076,49059,100692.260406387,108517.385855414,94047.0324577076
845,2020,"female",49364.9178122569,56087.186874322,43549.7779270442,46961,96325.9178122569,103048.186874322,90510.7779270442
845,2021,"female",51738.075173823,59052.1018600802,45448.4656805095,47692,99430.075173823,106744.10186008,93140.4656805095
846,2015,"male",76033.8300483309,81977.1228136425,70568.6203594221,70188,146221.830048331,152165.122813643,140756.620359422
846,2016,"male",69271.7416632898,74154.0525055608,64746.6034650979,72772,142043.74166329,146926.052505561,137518.603465098
846,2017,"male",74915.9801406438,80156.6095737764,70053.4583942499,74562,149477.980140644,154718.609573776,144615.45839425
846,2018,"male",73939.4006213461,78890.3329709707,69329.8708515845,74112,148051.400621346,153002.332970971,143441.870851585
846,2019,"male",81367.8090860089,87483.249437499,75731.2130136229,74988,156355.809086009,162471.249437499,150719.213013623
846,2020,"male",75401.540497765,80796.7722649246,70406.9986687244,72176,147577.540497765,152972.772264925,142582.998668724
846,2021,"male",86875.2094006851,93556.5240552563,80731.9191493861,73301,160176.209400685,166857.524055256,154032.919149386
846,2015,"female",42508.0019745337,47755.5138266148,37898.5041202994,46027,88535.0019745337,93782.5138266148,83925.5041202994
846,2016,"female",46101.314590902,51686.2735215911,41192.674996512,47071,93172.314590902,98757.2735215911,88263.674996512
846,2017,"female",46216.0618992112,51746.7427267858,41338.1879685784,48862,95078.0618992112,100608.742726786,90200.1879685784
846,2018,"female",43888.6731244601,48911.7478735664,39437.3166202288,48517,92405.6731244601,97428.7478735664,87954.3166202288
846,2019,"female",42995.6564197095,48228.6300647667,38389.241354146,49059,92054.6564197095,97287.6300647667,87448.241354146
846,2020,"female",42442.8362517649,47844.7020131932,37719.1018415025,46961,89403.8362517649,94805.7020131932,84680.1018415025
846,2021,"female",45944.9474510765,52011.5919774409,40668.0539294733,47692,93636.9474510765,99703.5919774409,88360.0539294733
847,2015,"male",76033.8300483309,81977.1228136425,70568.6203594221,70188,146221.830048331,152165.122813643,140756.620359422
847,2016,"male",69271.7416632898,74154.0525055608,64746.6034650979,72772,142043.74166329,146926.052505561,137518.603465098
847,2017,"male",74915.9801406438,80156.6095737764,70053.4583942499,74562,149477.980140644,154718.609573776,144615.45839425
847,2018,"male",73939.4006213461,78890.3329709707,69329.8708515845,74112,148051.400621346,153002.332970971,143441.870851585
847,2019,"male",81367.8090860089,87483.249437499,75731.2130136229,74988,156355.809086009,162471.249437499,150719.213013623
847,2020,"male",75401.540497765,80796.7722649246,70406.9986687244,72176,147577.540497765,152972.772264925,142582.998668724
847,2021,"male",86875.2094006851,93556.5240552563,80731.9191493861,73301,160176.209400685,166857.524055256,154032.919149386
847,2015,"female",42508.0019745337,47755.5138266148,37898.5041202994,46027,88535.0019745337,93782.5138266148,83925.5041202994
847,2016,"female",46101.314590902,51686.2735215911,41192.674996512,47071,93172.314590902,98757.2735215911,88263.674996512
847,2017,"female",46216.0618992112,51746.7427267858,41338.1879685784,48862,95078.0618992112,100608.742726786,90200.1879685784
847,2018,"female",43888.6731244601,48911.7478735664,39437.3166202288,48517,92405.6731244601,97428.7478735664,87954.3166202288
847,2019,"female",42995.6564197095,48228.6300647667,38389.241354146,49059,92054.6564197095,97287.6300647667,87448.241354146
847,2020,"female",42442.8362517649,47844.7020131932,37719.1018415025,46961,89403.8362517649,94805.7020131932,84680.1018415025
847,2021,"female",45944.9474510765,52011.5919774409,40668.0539294733,47692,93636.9474510765,99703.5919774409,88360.0539294733
848,2015,"male",73104.4427384966,78732.3640243468,67920.9431751993,70188,143292.442738497,148920.364024347,138108.943175199
848,2016,"male",67802.4267262685,72540.0761276292,63407.7849385574,72772,140574.426726269,145312.076127629,136179.784938557
848,2017,"male",73869.275749172,79004.3688704353,69101.8915905152,74562,148431.275749172,153566.368870435,143663.891590515
848,2018,"male",72477.8112338358,77283.1924868131,67999.8013523133,74112,146589.811233836,151395.192486813,142111.801352313
848,2019,"male",76043.4110499956,81216.8635575435,71235.0199090178,74988,151031.411049996,156204.863557543,146223.019909018
848,2020,"male",69410.7686763382,74591.1708657401,64628.3914828804,72176,141586.768676338,146767.17086574,136804.39148288
848,2021,"male",80133.9552597962,86682.3023071378,74141.6690466834,73301,153434.955259796,159983.302307138,147442.669046683
848,2015,"female",39853.088091684,44546.5388796145,35697.7746370227,46027,85880.088091684,90573.5388796146,81724.7746370227
848,2016,"female",39233.3319029992,44183.362861317,34910.6505261548,47071,86304.3319029992,91254.362861317,81981.6505261548
848,2017,"female",41739.1424449894,46543.5563458014,37477.5149497417,48862,90601.1424449894,95405.5563458014,86339.5149497417
848,2018,"female",38161.4014243044,42701.6793808283,34157.169624337,48517,86678.4014243044,91218.6793808283,82674.169624337
848,2019,"female",39671.0574053056,44338.2746770424,35542.1976270094,49059,88730.0574053056,93397.2746770424,84601.1976270094
848,2020,"female",36227.8916434827,41171.0341199466,31947.5374350841,46961,83188.8916434827,88132.0341199466,78908.5374350841
848,2021,"female",37748.7107112296,43064.5195940128,33169.9733767673,47692,85440.7107112296,90756.5195940128,80861.9733767672
849,2015,"male",77064.5743335021,83120.3056908783,71499.0907465349,70188,147252.574333502,153308.305690878,141687.090746535
849,2016,"male",69776.8568698862,74709.2567169693,65206.5707338497,72772,142548.856869886,147481.256716969,137978.57073385
849,2017,"male",75271.9037520118,80548.6305163395,70376.8621065207,74562,149833.903752012,155110.630516339,144938.862106521
849,2018,"male",74430.135710924,79429.2915970003,69776.9955021222,74112,148542.135710924,153541.291597,143888.995502122
849,2019,"male",83410.5318335559,89755.7844407709,77569.5383054051,74988,158398.531833556,164743.784440771,152557.538305405
849,2020,"male",76343.1574106559,81837.6323322133,71259.555389273,72176,148519.157410656,154013.632332213,143435.555389273
849,2021,"male",87889.0995322604,94683.890409801,81644.7271052834,73301,161190.09953226,167984.890409801,154945.727105283
849,2015,"female",43749.2498175692,49217.5399170774,38955.5205148443,46027,89776.2498175692,95244.5399170774,84982.5205148443
849,2016,"female",47700.0317784489,53564.1306512308,42557.8491864135,47071,94771.0317784489,100635.130651231,89628.8491864135
849,2017,"female",47373.3004199699,53137.3533532461,42303.5979378489,48862,96235.3004199699,101999.353353246,91165.5979378489
849,2018,"female",45188.1816485405,50423.2505815595,40557.2385636025,48517,93705.1816485405,98940.2505815595,89074.2385636025
849,2019,"female",44161.8160523736,49604.5879828262,39379.8195896351,49059,93220.8160523736,98663.5879828262,88438.8195896351
849,2020,"female",43952.0414400339,49638.3657387013,38992.3491203001,46961,90913.0414400339,96599.3657387013,85953.3491203001
849,2021,"female",46894.3490303913,53195.8730106778,41428.587225927,47692,94586.3490303913,100887.873010678,89120.587225927
850,2015,"male",73104.4427384966,78732.3640243468,67920.9431751993,70188,143292.442738497,148920.364024347,138108.943175199
850,2016,"male",67802.4267262685,72540.0761276292,63407.7849385574,72772,140574.426726269,145312.076127629,136179.784938557
850,2017,"male",73869.275749172,79004.3688704353,69101.8915905152,74562,148431.275749172,153566.368870435,143663.891590515
850,2018,"male",72477.8112338358,77283.1924868131,67999.8013523133,74112,146589.811233836,151395.192486813,142111.801352313
850,2019,"male",76043.4110499956,81216.8635575435,71235.0199090178,74988,151031.411049996,156204.863557543,146223.019909018
850,2020,"male",69410.7686763382,74591.1708657401,64628.3914828804,72176,141586.768676338,146767.17086574,136804.39148288
850,2021,"male",80133.9552597962,86682.3023071378,74141.6690466834,73301,153434.955259796,159983.302307138,147442.669046683
850,2015,"female",39853.088091684,44546.5388796145,35697.7746370227,46027,85880.088091684,90573.5388796146,81724.7746370227
850,2016,"female",39233.3319029992,44183.362861317,34910.6505261548,47071,86304.3319029992,91254.362861317,81981.6505261548
850,2017,"female",41739.1424449894,46543.5563458014,37477.5149497417,48862,90601.1424449894,95405.5563458014,86339.5149497417
850,2018,"female",38161.4014243044,42701.6793808283,34157.169624337,48517,86678.4014243044,91218.6793808283,82674.169624337
850,2019,"female",39671.0574053056,44338.2746770424,35542.1976270094,49059,88730.0574053056,93397.2746770424,84601.1976270094
850,2020,"female",36227.8916434827,41171.0341199466,31947.5374350841,46961,83188.8916434827,88132.0341199466,78908.5374350841
850,2021,"female",37748.7107112296,43064.5195940128,33169.9733767673,47692,85440.7107112296,90756.5195940128,80861.9733767672
851,2015,"male",78124.3412414733,84296.4747320308,72455.138218259,70188,148312.341241473,154484.474732031,142643.138218259
851,2016,"male",70289.9400388738,75273.4063591706,65673.6441367612,72772,143061.940038874,148045.406359171,138445.644136761
851,2017,"male",75631.4203183149,80944.7178074023,70703.4430298076,74562,150193.420318315,155506.717807402,145265.443029808
851,2018,"male",74927.7379959627,79976.0173655241,70230.1943602439,74112,149039.737995963,154088.017365524,144342.194360244
851,2019,"male",85121.8290478032,91647.158175212,79119.5760744619,74988,160109.829047803,166635.158175212,154107.576074462
851,2020,"male",77310.8899957255,82908.1494213251,72135.1285347382,72176,149486.889995726,155084.149421325,144311.128534738
851,2021,"male",88931.5520260385,95843.7038435951,82582.7088166589,73301,162232.552026038,169144.703843595,155883.708816659
851,2015,"female",48434.7695729336,55402.5414629096,42461.7190382142,46027,94461.7695729336,101429.54146291,88488.7190382142
851,2016,"female",49420.3650959837,55590.9953596767,44022.6549544529,47071,96491.3650959837,102661.995359677,91093.6549544529
851,2017,"female",51548.4403424408,58727.3562305798,45365.3290861063,48862,100410.440342441,107589.35623058,94227.3290861063
851,2018,"female",46572.7523120151,52037.3341390543,41747.9259207999,48517,95089.752312015,100554.334139054,90264.9259207999
851,2019,"female",45495.2364854471,51175.853023633,40514.1157208548,49059,94554.2364854471,100234.853023633,89573.1157208548
851,2020,"female",45609.7083100072,51606.8540577977,40392.321680417,46961,92570.7083100072,98567.8540577977,87353.321680417
851,2021,"female",48374.5705071908,54975.378358187,42663.8152234942,47692,96066.5705071908,102667.378358187,90355.8152234942
852,2015,"male",72178.7860774377,77708.340423161,67083.2946539293,70188,142366.786077438,147896.340423161,137271.294653929
852,2016,"male",67327.4318253047,72018.6474303404,62974.7106978069,72772,140099.431825305,144790.64743034,135746.710697807
852,2017,"male",73527.2362847741,78628.0418988656,68790.780640143,74562,148089.236284774,153190.041898866,143352.780640143
852,2018,"male",72019.3288677203,76781.0761306699,67580.8858218327,74112,146131.32886772,150893.07613067,141692.885821833
852,2019,"male",75267.2744767351,80366.7337744309,70525.8677946448,74988,150255.274476735,155354.733774431,145513.867794645
852,2020,"male",68218.9456167027,73265.0599192184,63557.0026045855,72176,140394.945616703,145441.059919218,135733.002604586
852,2021,"male",79001.144542438,85420.7200149063,73123.2188030093,73301,152302.144542438,158721.720014906,146424.218803009
852,2015,"female",38676.7874966008,43181.4476832789,34681.9270320405,46027,84703.7874966008,89208.4476832789,80708.9270320405
852,2016,"female",37509.0057446235,42157.3033797943,33438.6643094585,47071,84580.0057446235,89228.3033797943,80509.6643094585
852,2017,"female",40434.7751391256,45033.5398305064,36348.5373803346,48862,89296.7751391256,93895.5398305064,85210.5373803346
852,2018,"female",36944.7283634567,41273.6769039285,33118.8477727867,48517,85461.7283634567,89790.6769039285,81635.8477727867
852,2019,"female",38722.4606122911,43231.0450637027,34727.9701101542,49059,87781.4606122911,92290.0450637027,83786.9701101542
852,2020,"female",34852.4566262463,39526.1681984589,30794.2456330867,46961,81813.4566262463,86487.1681984589,77755.2456330867
852,2021,"female",36153.8848977088,41151.7379807522,31835.8621783721,47692,83845.8848977088,88843.7379807522,79527.8621783721
853,2015,"male",76033.8300483309,81977.1228136425,70568.6203594221,70188,146221.830048331,152165.122813643,140756.620359422
853,2016,"male",69271.7416632898,74154.0525055608,64746.6034650979,72772,142043.74166329,146926.052505561,137518.603465098
853,2017,"male",74915.9801406438,80156.6095737764,70053.4583942499,74562,149477.980140644,154718.609573776,144615.45839425
853,2018,"male",73939.4006213461,78890.3329709707,69329.8708515845,74112,148051.400621346,153002.332970971,143441.870851585
853,2019,"male",81367.8090860089,87483.249437499,75731.2130136229,74988,156355.809086009,162471.249437499,150719.213013623
853,2020,"male",75401.540497765,80796.7722649246,70406.9986687244,72176,147577.540497765,152972.772264925,142582.998668724
853,2021,"male",86875.2094006851,93556.5240552563,80731.9191493861,73301,160176.209400685,166857.524055256,154032.919149386
853,2015,"female",42508.0019745337,47755.5138266148,37898.5041202994,46027,88535.0019745337,93782.5138266148,83925.5041202994
853,2016,"female",46101.314590902,51686.2735215911,41192.674996512,47071,93172.314590902,98757.2735215911,88263.674996512
853,2017,"female",46216.0618992112,51746.7427267858,41338.1879685784,48862,95078.0618992112,100608.742726786,90200.1879685784
853,2018,"female",43888.6731244601,48911.7478735664,39437.3166202288,48517,92405.6731244601,97428.7478735664,87954.3166202288
853,2019,"female",42995.6564197095,48228.6300647667,38389.241354146,49059,92054.6564197095,97287.6300647667,87448.241354146
853,2020,"female",42442.8362517649,47844.7020131932,37719.1018415025,46961,89403.8362517649,94805.7020131932,84680.1018415025
853,2021,"female",45944.9474510765,52011.5919774409,40668.0539294733,47692,93636.9474510765,99703.5919774409,88360.0539294733
854,2015,"male",84127.8712646445,91641.6163596095,77310.2059174541,70188,154315.871264644,161829.616359609,147498.205917454
854,2016,"male",73332.2060551209,79089.9808249941,68048.1345082581,72772,146104.206055121,151861.980824994,140820.134508258
854,2017,"male",76374.8255098769,81769.3462929297,71374.0776672843,74562,150936.825509877,156331.34629293,145936.077667284
854,2018,"male",77964.3690003662,83594.6054007205,72753.5343151413,74112,152076.369000366,157706.60540072,146865.534315141
854,2019,"male",88787.8244766964,95703.4903079303,82436.50239457,74988,163775.824476696,170691.49030793,157424.50239457
854,2020,"male",79328.286957419,85142.4149258906,73958.3369060815,72176,151504.286957419,157318.414925891,146134.336906082
854,2021,"male",91107.1039045621,98266.4116223257,84538.4851376343,73301,164408.103904562,171567.411622326,157839.485137634
854,2015,"female",53747.1104754807,61848.3366169351,46858.5235270597,46027,99774.1104754807,107875.336616935,92885.5235270597
854,2016,"female",56970.4758124693,65483.2712807267,49733.280520306,47071,104041.475812469,112554.271280727,96804.280520306
854,2017,"female",57650.8713470214,66057.6805307203,50465.9370130964,48862,106512.871347021,114919.68053072,99327.9370130964
854,2018,"female",49480.9146657085,55454.6249554954,44229.3670545199,48517,97997.9146657085,103971.624955495,92746.3670545199
854,2019,"female",51633.2604063867,59458.3858554141,44988.0324577076,49059,100692.260406387,108517.385855414,94047.0324577076
854,2020,"female",49364.9178122569,56087.186874322,43549.7779270442,46961,96325.9178122569,103048.186874322,90510.7779270442
854,2021,"female",51738.075173823,59052.1018600802,45448.4656805095,47692,99430.075173823,106744.10186008,93140.4656805095
855,2015,"male",72178.7860774377,77708.340423161,67083.2946539293,70188,142366.786077438,147896.340423161,137271.294653929
855,2016,"male",67327.4318253047,72018.6474303404,62974.7106978069,72772,140099.431825305,144790.64743034,135746.710697807
855,2017,"male",73527.2362847741,78628.0418988656,68790.780640143,74562,148089.236284774,153190.041898866,143352.780640143
855,2018,"male",72019.3288677203,76781.0761306699,67580.8858218327,74112,146131.32886772,150893.07613067,141692.885821833
855,2019,"male",75267.2744767351,80366.7337744309,70525.8677946448,74988,150255.274476735,155354.733774431,145513.867794645
855,2020,"male",68218.9456167027,73265.0599192184,63557.0026045855,72176,140394.945616703,145441.059919218,135733.002604586
855,2021,"male",79001.144542438,85420.7200149063,73123.2188030093,73301,152302.144542438,158721.720014906,146424.218803009
855,2015,"female",38676.7874966008,43181.4476832789,34681.9270320405,46027,84703.7874966008,89208.4476832789,80708.9270320405
855,2016,"female",37509.0057446235,42157.3033797943,33438.6643094585,47071,84580.0057446235,89228.3033797943,80509.6643094585
855,2017,"female",40434.7751391256,45033.5398305064,36348.5373803346,48862,89296.7751391256,93895.5398305064,85210.5373803346
855,2018,"female",36944.7283634567,41273.6769039285,33118.8477727867,48517,85461.7283634567,89790.6769039285,81635.8477727867
855,2019,"female",38722.4606122911,43231.0450637027,34727.9701101542,49059,87781.4606122911,92290.0450637027,83786.9701101542
855,2020,"female",34852.4566262463,39526.1681984589,30794.2456330867,46961,81813.4566262463,86487.1681984589,77755.2456330867
855,2021,"female",36153.8848977088,41151.7379807522,31835.8621783721,47692,83845.8848977088,88843.7379807522,79527.8621783721
856,2015,"male",75030.9494992076,80865.5778265497,69662.729065757,70188,145218.949499208,151053.57782655,139850.729065757
856,2016,"male",68774.4140503271,73607.5870140069,64293.5847291641,72772,141546.414050327,146379.587014007,137065.584729164
856,2017,"male",74563.5999932585,79768.5969265113,69733.1897147374,74562,149125.599993259,154330.596926511,144295.189714737
856,2018,"male",73455.4634233869,78359.0541447074,68888.766260273,74112,147567.463423387,152471.054144707,143000.766260273
856,2019,"male",79914.4188158366,85880.2834074462,74412.0574538265,74988,154902.418815837,160868.283407446,149400.057453827
856,2020,"male",72083.4983182577,77543.8652766184,67049.9329103228,72176,144259.498318258,149719.865276618,139225.932910323
856,2021,"male",82538.3893551177,89379.5382276211,76287.1658784777,73301,155839.389355118,162680.538227621,149588.165878478
856,2015,"female",41336.5094585211,46379.1985750865,36898.4751612562,46027,87363.5094585211,92406.1985750865,82925.4751612562
856,2016,"female",44611.0842566481,49940.7937253251,39916.7266533339,47071,91682.0842566481,97011.7937253251,86987.7266533339
856,2017,"female",44559.6774015786,49817.5076022505,39912.7891163626,48862,93421.6774015786,98679.5076022505,88774.7891163626
856,2018,"female",42666.4634210897,47493.1640915859,38381.8993493787,48517,91183.4634210897,96010.1640915858,86898.8993493787
856,2019,"female",41761.2064210559,46781.9189453891,37333.6640153013,49059,90820.2064210559,95840.9189453891,86392.6640153013
856,2020,"female",41012.1568093223,46157.8892417954,36502.5335107743,46961,87973.1568093223,93118.8892417954,83463.5335107743
856,2021,"female",41956.0277356436,48073.0059102293,36718.2695775458,47692,89648.0277356436,95765.0059102293,84410.2695775458
857,2015,"male",73104.4427384966,78732.3640243468,67920.9431751993,70188,143292.442738497,148920.364024347,138108.943175199
857,2016,"male",67802.4267262685,72540.0761276292,63407.7849385574,72772,140574.426726269,145312.076127629,136179.784938557
857,2017,"male",73869.275749172,79004.3688704353,69101.8915905152,74562,148431.275749172,153566.368870435,143663.891590515
857,2018,"male",72477.8112338358,77283.1924868131,67999.8013523133,74112,146589.811233836,151395.192486813,142111.801352313
857,2019,"male",76043.4110499956,81216.8635575435,71235.0199090178,74988,151031.411049996,156204.863557543,146223.019909018
857,2020,"male",69410.7686763382,74591.1708657401,64628.3914828804,72176,141586.768676338,146767.17086574,136804.39148288
857,2021,"male",80133.9552597962,86682.3023071378,74141.6690466834,73301,153434.955259796,159983.302307138,147442.669046683
857,2015,"female",39853.088091684,44546.5388796145,35697.7746370227,46027,85880.088091684,90573.5388796146,81724.7746370227
857,2016,"female",39233.3319029992,44183.362861317,34910.6505261548,47071,86304.3319029992,91254.362861317,81981.6505261548
857,2017,"female",41739.1424449894,46543.5563458014,37477.5149497417,48862,90601.1424449894,95405.5563458014,86339.5149497417
857,2018,"female",38161.4014243044,42701.6793808283,34157.169624337,48517,86678.4014243044,91218.6793808283,82674.169624337
857,2019,"female",39671.0574053056,44338.2746770424,35542.1976270094,49059,88730.0574053056,93397.2746770424,84601.1976270094
857,2020,"female",36227.8916434827,41171.0341199466,31947.5374350841,46961,83188.8916434827,88132.0341199466,78908.5374350841
857,2021,"female",37748.7107112296,43064.5195940128,33169.9733767673,47692,85440.7107112296,90756.5195940128,80861.9733767672
858,2015,"male",77064.5743335021,83120.3056908783,71499.0907465349,70188,147252.574333502,153308.305690878,141687.090746535
858,2016,"male",69776.8568698862,74709.2567169693,65206.5707338497,72772,142548.856869886,147481.256716969,137978.57073385
858,2017,"male",75271.9037520118,80548.6305163395,70376.8621065207,74562,149833.903752012,155110.630516339,144938.862106521
858,2018,"male",74430.135710924,79429.2915970003,69776.9955021222,74112,148542.135710924,153541.291597,143888.995502122
858,2019,"male",83410.5318335559,89755.7844407709,77569.5383054051,74988,158398.531833556,164743.784440771,152557.538305405
858,2020,"male",76343.1574106559,81837.6323322133,71259.555389273,72176,148519.157410656,154013.632332213,143435.555389273
858,2021,"male",87889.0995322604,94683.890409801,81644.7271052834,73301,161190.09953226,167984.890409801,154945.727105283
858,2015,"female",43749.2498175692,49217.5399170774,38955.5205148443,46027,89776.2498175692,95244.5399170774,84982.5205148443
858,2016,"female",47700.0317784489,53564.1306512308,42557.8491864135,47071,94771.0317784489,100635.130651231,89628.8491864135
858,2017,"female",47373.3004199699,53137.3533532461,42303.5979378489,48862,96235.3004199699,101999.353353246,91165.5979378489
858,2018,"female",45188.1816485405,50423.2505815595,40557.2385636025,48517,93705.1816485405,98940.2505815595,89074.2385636025
858,2019,"female",44161.8160523736,49604.5879828262,39379.8195896351,49059,93220.8160523736,98663.5879828262,88438.8195896351
858,2020,"female",43952.0414400339,49638.3657387013,38992.3491203001,46961,90913.0414400339,96599.3657387013,85953.3491203001
858,2021,"female",46894.3490303913,53195.8730106778,41428.587225927,47692,94586.3490303913,100887.873010678,89120.587225927
859,2015,"male",76033.8300483309,81977.1228136425,70568.6203594221,70188,146221.830048331,152165.122813643,140756.620359422
859,2016,"male",69271.7416632898,74154.0525055608,64746.6034650979,72772,142043.74166329,146926.052505561,137518.603465098
859,2017,"male",74915.9801406438,80156.6095737764,70053.4583942499,74562,149477.980140644,154718.609573776,144615.45839425
859,2018,"male",73939.4006213461,78890.3329709707,69329.8708515845,74112,148051.400621346,153002.332970971,143441.870851585
859,2019,"male",81367.8090860089,87483.249437499,75731.2130136229,74988,156355.809086009,162471.249437499,150719.213013623
859,2020,"male",75401.540497765,80796.7722649246,70406.9986687244,72176,147577.540497765,152972.772264925,142582.998668724
859,2021,"male",86875.2094006851,93556.5240552563,80731.9191493861,73301,160176.209400685,166857.524055256,154032.919149386
859,2015,"female",42508.0019745337,47755.5138266148,37898.5041202994,46027,88535.0019745337,93782.5138266148,83925.5041202994
859,2016,"female",46101.314590902,51686.2735215911,41192.674996512,47071,93172.314590902,98757.2735215911,88263.674996512
859,2017,"female",46216.0618992112,51746.7427267858,41338.1879685784,48862,95078.0618992112,100608.742726786,90200.1879685784
859,2018,"female",43888.6731244601,48911.7478735664,39437.3166202288,48517,92405.6731244601,97428.7478735664,87954.3166202288
859,2019,"female",42995.6564197095,48228.6300647667,38389.241354146,49059,92054.6564197095,97287.6300647667,87448.241354146
859,2020,"female",42442.8362517649,47844.7020131932,37719.1018415025,46961,89403.8362517649,94805.7020131932,84680.1018415025
859,2021,"female",45944.9474510765,52011.5919774409,40668.0539294733,47692,93636.9474510765,99703.5919774409,88360.0539294733
860,2015,"male",82149.7548285075,89417.3397745471,75548.4182470432,70188,152337.754828507,159605.339774547,145736.418247043
860,2016,"male",70811.1770290287,75846.7145816058,66147.9859674522,72772,143583.177029029,148618.714581606,138919.985967452
860,2017,"male",75994.5800566092,81344.9304205924,71033.2439102801,74562,150556.580056609,155906.930420592,145595.24391028
860,2018,"male",75432.2707387016,80530.5915700303,70689.5156465042,74112,149544.270738702,154642.59157003,144801.515646504
860,2019,"male",86912.5361368603,93627.7581116899,80740.3854333669,74988,161900.53613686,168615.75811169,155728.385433367
860,2020,"male",78305.6312779522,84009.3835045563,73034.4697780384,72176,150481.631277952,156185.383504556,145210.469778038
860,2021,"male",90003.7891745325,97037.378515675,83546.9221625863,73301,163304.789174533,170338.378515675,156847.922162586
860,2015,"female",50900.7313306815,58377.5345826808,44515.1533455808,46027,96927.7313306815,104404.534582681,90542.1533455808
860,2016,"female",51277.8204160601,57786.6033846905,45599.3246845444,47071,98348.8204160601,104857.603384691,92670.3246845444
860,2017,"female",54422.4343491116,62172.0313879395,47772.4504219122,48862,103284.434349112,111034.03138794,96634.4504219122
860,2018,"female",47952.2474117722,53659.4644445885,42923.9781849197,48517,96469.2474117722,102176.464444588,91440.9781849197
860,2019,"female",46931.3279124808,52871.8677139093,41733.1907761392,49059,95990.3279124808,101930.867713909,90792.1907761392
860,2020,"female",47407.9261894981,53748.6900081551,41906.6946120116,46961,94368.9261894981,100709.690008155,88867.6946120116
860,2021,"female",49952.8766112815,56879.5437379957,43976.4939587325,47692,97644.8766112815,104571.543737996,91668.4939587325
861,2015,"male",72178.7860774377,77708.340423161,67083.2946539293,70188,142366.786077438,147896.340423161,137271.294653929
861,2016,"male",67327.4318253047,72018.6474303404,62974.7106978069,72772,140099.431825305,144790.64743034,135746.710697807
861,2017,"male",73527.2362847741,78628.0418988656,68790.780640143,74562,148089.236284774,153190.041898866,143352.780640143
861,2018,"male",72019.3288677203,76781.0761306699,67580.8858218327,74112,146131.32886772,150893.07613067,141692.885821833
861,2019,"male",75267.2744767351,80366.7337744309,70525.8677946448,74988,150255.274476735,155354.733774431,145513.867794645
861,2020,"male",68218.9456167027,73265.0599192184,63557.0026045855,72176,140394.945616703,145441.059919218,135733.002604586
861,2021,"male",79001.144542438,85420.7200149063,73123.2188030093,73301,152302.144542438,158721.720014906,146424.218803009
861,2015,"female",38676.7874966008,43181.4476832789,34681.9270320405,46027,84703.7874966008,89208.4476832789,80708.9270320405
861,2016,"female",37509.0057446235,42157.3033797943,33438.6643094585,47071,84580.0057446235,89228.3033797943,80509.6643094585
861,2017,"female",40434.7751391256,45033.5398305064,36348.5373803346,48862,89296.7751391256,93895.5398305064,85210.5373803346
861,2018,"female",36944.7283634567,41273.6769039285,33118.8477727867,48517,85461.7283634567,89790.6769039285,81635.8477727867
861,2019,"female",38722.4606122911,43231.0450637027,34727.9701101542,49059,87781.4606122911,92290.0450637027,83786.9701101542
861,2020,"female",34852.4566262463,39526.1681984589,30794.2456330867,46961,81813.4566262463,86487.1681984589,77755.2456330867
861,2021,"female",36153.8848977088,41151.7379807522,31835.8621783721,47692,83845.8848977088,88843.7379807522,79527.8621783721
862,2015,"male",77064.5743335021,83120.3056908783,71499.0907465349,70188,147252.574333502,153308.305690878,141687.090746535
862,2016,"male",69776.8568698862,74709.2567169693,65206.5707338497,72772,142548.856869886,147481.256716969,137978.57073385
862,2017,"male",75271.9037520118,80548.6305163395,70376.8621065207,74562,149833.903752012,155110.630516339,144938.862106521
862,2018,"male",74430.135710924,79429.2915970003,69776.9955021222,74112,148542.135710924,153541.291597,143888.995502122
862,2019,"male",83410.5318335559,89755.7844407709,77569.5383054051,74988,158398.531833556,164743.784440771,152557.538305405
862,2020,"male",76343.1574106559,81837.6323322133,71259.555389273,72176,148519.157410656,154013.632332213,143435.555389273
862,2021,"male",87889.0995322604,94683.890409801,81644.7271052834,73301,161190.09953226,167984.890409801,154945.727105283
862,2015,"female",43749.2498175692,49217.5399170774,38955.5205148443,46027,89776.2498175692,95244.5399170774,84982.5205148443
862,2016,"female",47700.0317784489,53564.1306512308,42557.8491864135,47071,94771.0317784489,100635.130651231,89628.8491864135
862,2017,"female",47373.3004199699,53137.3533532461,42303.5979378489,48862,96235.3004199699,101999.353353246,91165.5979378489
862,2018,"female",45188.1816485405,50423.2505815595,40557.2385636025,48517,93705.1816485405,98940.2505815595,89074.2385636025
862,2019,"female",44161.8160523736,49604.5879828262,39379.8195896351,49059,93220.8160523736,98663.5879828262,88438.8195896351
