iteration,aic,estimate,lower_ci,upper_ci,ground,group,corr,obf,pct_diff
46,725.7952528,3981.841395,3895.107307,4070.29337,4038,White,TRUE,TRUE,1.390752984
46,373.5812932,16.79812144,13.31444814,21.06001506,12,1_10,TRUE,TRUE,-39.98434531
46,507.3297495,131.8996695,118.6648442,146.4507612,139,11_20,TRUE,TRUE,5.108151449
46,652.8976214,1351.455837,1300.945954,1403.707025,1317,21_30,TRUE,TRUE,-2.616236694
46,638.5864598,1295.572876,1246.798944,1346.040951,1358,31_40,TRUE,TRUE,4.596989949
46,632.8550318,968.6008384,924.4732565,1014.58683,971,41_50,TRUE,TRUE,0.247081523
46,630.4015361,695.0675802,662.4252484,729.1552941,759,51_60,TRUE,TRUE,8.423243719
46,537.5709001,271.5678932,251.2572541,293.3344283,270,61_70,TRUE,TRUE,-0.580701194
46,460.0483603,74.00224427,65.83066762,83.05488932,57,71_80,TRUE,TRUE,-29.82849872
46,415.3130362,33.49260218,28.28015813,39.53899935,26,81_90,TRUE,TRUE,-28.81770071
46,233.4433276,6,4.495132474,7.942066356,6,91_100,TRUE,TRUE,0
46,736.9116634,4954.883858,4857.059064,5054.461559,4907,base,TRUE,TRUE,-0.975827544
47,429.0158411,34650.58059,34026.26893,35285.80523,35022,Female,FALSE,FALSE,1.060531703
47,457.6907657,53334.13905,52549.62905,54129.82592,52946,Male,FALSE,FALSE,-0.733084747
47,160.6960766,521.7164814,451.6006692,602.05106,587,Asian/PI,FALSE,FALSE,11.12155342
47,299.1018841,5068.37056,4816.070997,5333.446559,4831,Black,FALSE,FALSE,-4.913487057
47,328.6155013,8918.143985,8569.001679,9280.764199,8845,Hispanic,FALSE,FALSE,-0.826952916
47,226.7663619,969.4824298,872.0696841,1077.183689,1086,Other,FALSE,FALSE,10.72905803
47,473.7911952,73023.79311,72108.01006,73950.67445,72683,White,FALSE,FALSE,-0.468875953
47,151.9829136,250.7879361,203.3606306,308.6357438,244,1_10,FALSE,FALSE,-2.781941007
47,266.6590888,2277.497503,2124.027615,2441.482125,2379,11_20,FALSE,FALSE,4.266603499
47,395.4591666,24355.92177,23829.01758,24893.94219,24269,21_30,FALSE,FALSE,-0.358159654
47,387.7040684,24310.93014,23783.53421,24849.48951,24403,31_40,FALSE,FALSE,0.377289091
47,380.9172418,17088.67961,16647.41915,17541.09206,17080,41_50,FALSE,FALSE,-0.050817392
47,360.1342457,13628.61442,13232.01265,14036.54181,13722,51_60,FALSE,FALSE,0.68055373
47,316.7288885,4611.876634,4380.496052,4854.973907,4544,61_70,FALSE,FALSE,-1.493763948
47,206.746558,1239.226972,1118.743774,1372.137341,1148,71_80,FALSE,FALSE,-7.946600315
47,169.1078049,514.9878432,439.5173686,602.8990089,493,81_90,FALSE,FALSE,-4.460008766
47,80.89333212,49.4516576,30.90006055,78.32631683,46,91_100,FALSE,FALSE,-7.503603476
47,483.7990414,87975.25342,86967.89054,88993.75623,88297,base,FALSE,FALSE,0.364391293
47,452.8767896,35280.90283,34644.29222,35928.68117,35297,Female,FALSE,TRUE,0.045604919
47,519.6636888,53093.64651,52314.98285,53883.36971,52767,Male,FALSE,TRUE,-0.619035586
47,221.3049837,536.8855035,465.3240048,618.9150597,566,Asian/PI,FALSE,TRUE,5.143903974
47,326.855382,4739.391711,4509.431542,4980.547795,4754,Black,FALSE,TRUE,0.307284159
47,384.6029015,8737.444928,8423.563334,9062.490218,8807,Hispanic,FALSE,TRUE,0.789770323
47,240.7063206,1038.071249,932.9020139,1154.558409,1030,Other,FALSE,TRUE,-0.783616448
47,492.1504105,72536.62701,71620.28204,73464.1809,72854,White,FALSE,TRUE,0.435628779
47,156.7221827,258.862479,208.954327,320.2348234,262,1_10,FALSE,TRUE,1.197527097
47,304.4446779,2469.090217,2293.43442,2657.810157,2374,11_20,FALSE,TRUE,-4.005485145
47,501.7214306,24669.24275,24053.2945,25300.05769,24124,21_30,FALSE,TRUE,-2.260167271
47,493.2266471,24599.24334,24063.99981,25145.87338,24129,31_40,FALSE,TRUE,-1.948872059
47,503.7884453,16972.42132,16534.78771,17421.10798,17377,41_50,FALSE,TRUE,2.328242374
47,511.300712,13904.51127,13499.02269,14321.66417,13694,51_60,FALSE,TRUE,-1.537251834
47,368.7013693,4437.399884,4207.893435,4678.980439,4494,61_70,FALSE,TRUE,1.259459639
47,258.7721254,1236.701532,1092.386762,1399.555679,1080,71_80,FALSE,TRUE,-14.50940115
47,210.5079038,471.3234912,403.1376893,550.5908275,525,81_90,FALSE,TRUE,10.22409691
47,112.493084,62.65619468,41.33172302,94.31299556,64,91_100,FALSE,TRUE,2.099695814
47,505.2341409,87604.61521,86603.94345,88616.31321,88262,base,FALSE,TRUE,0.744810666
47,677.1008109,1894.479792,1835.157123,1955.50633,1889,Female,TRUE,FALSE,-0.29008955
47,697.5830342,2924.054623,2849.677889,3000.157355,2840,Male,TRUE,FALSE,-2.959669832
47,404.3838441,33.01695306,28.44290184,38.22504296,34,Asian/PI,TRUE,FALSE,2.891314541
47,544.441034,278.3190967,259.2207948,298.66803,265,Black,TRUE,FALSE,-5.026074239
47,588.7244681,458.1451683,432.27539,485.3849346,498,Hispanic,TRUE,FALSE,8.00297825
47,450.0004012,65.77519359,58.11993274,74.30442458,60,Other,TRUE,FALSE,-9.625322646
47,714.9753949,3995.165721,3905.15058,4087.016666,4019,White,TRUE,FALSE,0.593040043
47,344.3393813,11.1887964,8.711152888,14.27007706,17,1_10,TRUE,FALSE,34.18355059
47,489.7099458,142.5886243,130.1467235,156.0574403,148,11_20,TRUE,FALSE,3.656334949
47,649.438015,1368.202122,1317.136754,1421.025284,1277,21_30,TRUE,FALSE,-7.141904633
47,639.4517068,1338.160974,1288.033856,1390.020242,1286,31_40,TRUE,FALSE,-4.056063336
47,630.890967,977.7152351,934.6864341,1022.501699,945,41_50,TRUE,FALSE,-3.461929639
47,603.4966253,755.1032598,718.670318,793.1869289,756,51_60,TRUE,FALSE,0.118616424
47,545.8576776,263.6883687,241.4062965,287.7846658,224,61_70,TRUE,FALSE,-17.71802174
47,450.4169592,67.94681787,59.62650737,77.30313511,68,71_80,TRUE,FALSE,0.078209016
47,390.0650694,26.76768814,22.39924062,31.87364075,33,81_90,TRUE,FALSE,18.8857935
47,226.3986515,3.87158661,2.535763086,5.797545037,1,91_100,TRUE,FALSE,-287.158661
47,738.0046027,4866.990657,4767.33078,4968.494258,4884,base,TRUE,FALSE,0.348266649
47,678.4369824,1910.976482,1851.312604,1972.348944,2015,Female,TRUE,TRUE,5.162457462
47,698.2870111,2914.403601,2837.553983,2993.093872,2896,Male,TRUE,TRUE,-0.635483459
47,411.3576517,38.3355515,33.32194166,44.00160781,25,Asian/PI,TRUE,TRUE,-53.34220602
47,532.8998247,246.5255137,226.5944129,268.0177613,265,Black,TRUE,TRUE,6.971504276
47,616.9104652,505.2802331,474.5173969,537.8088641,516,Hispanic,TRUE,TRUE,2.077474201
47,444.9760697,56.9405314,50.05181331,64.665182,51,Other,TRUE,TRUE,-11.64810078
47,723.3454854,3970.82471,3881.272559,4062.204984,4169,White,TRUE,TRUE,4.753544983
47,424.0860476,16.14190269,11.84377575,21.78691661,13,1_10,TRUE,TRUE,-24.16848221
47,511.2909747,131.8427486,120.1478168,144.5698866,137,11_20,TRUE,TRUE,3.764417106
47,633.443018,1297.495201,1248.643705,1348.04373,1235,21_30,TRUE,TRUE,-5.060340167
47,636.8859283,1392.133748,1340.458823,1445.577437,1327,31_40,TRUE,TRUE,-4.908345721
47,627.2488116,971.5077624,928.5081258,1016.273859,882,41_50,TRUE,TRUE,-10.14827239
47,613.9103285,755.1966463,717.6683877,794.4648796,797,51_60,TRUE,TRUE,5.24508829
47,544.8202856,257.1914929,236.927926,278.9920741,265,61_70,TRUE,TRUE,2.946606442
47,457.3377324,74.15017038,66.28460718,82.83215819,67,71_80,TRUE,TRUE,-10.67189609
47,394.1243038,32.8327377,28.21338634,38.10161278,31,81_90,TRUE,TRUE,-5.912057081
47,206.6794135,4,2.776340401,5.68506314,4,91_100,TRUE,TRUE,0
47,744.0019258,4841.249397,4745.373758,4938.848389,4871,base,TRUE,TRUE,0.610769916
48,416.7992391,34510.66399,33886.61381,35145.65403,35066,Female,FALSE,FALSE,1.583687929
48,452.0010759,52880.83824,52102.04672,53670.73374,53444,Male,FALSE,FALSE,1.053741795
48,176.0503873,732.2000902,622.5609181,860.5310001,599,Asian/PI,FALSE,FALSE,-22.23707682
48,293.7539365,4965.304014,4693.232039,5252.220668,4825,Black,FALSE,FALSE,-2.907855208
48,355.1712697,8453.683644,8139.738713,8779.077865,8782,Hispanic,FALSE,FALSE,3.738514643
48,201.1804148,930.3115112,833.9947097,1037.0642,1024,Other,FALSE,FALSE,9.149266487
48,490.8263759,73037.06752,72087.80344,73998.36155,72583,White,FALSE,FALSE,-0.62558384
48,151.7488994,268.932598,217.8994929,331.3462084,245,1_10,FALSE,FALSE,-9.768407352
48,251.6870976,2485.202431,2316.079256,2666.160664,2353,11_20,FALSE,FALSE,-5.618462857
48,392.0144477,23688.32674,23169.7026,24218.03054,23791,21_30,FALSE,FALSE,0.431563436
48,390.7415756,24298.33504,23743.19673,24865.84922,24117,31_40,FALSE,FALSE,-0.751897179
48,388.125824,17003.12028,16565.50339,17451.74844,17565,41_50,FALSE,FALSE,3.198859782
48,385.2251126,13751.88874,13353.78773,14161.33554,13630,51_60,FALSE,FALSE,-0.894268074
48,295.676039,4443.367114,4223.937735,4673.630304,4619,61_70,FALSE,FALSE,3.80240064
48,220.4405693,1066.647559,964.6585702,1178.787523,1133,71_80,FALSE,FALSE,5.85634957
48,186.0869092,437.201175,374.9141529,509.2145967,520,81_90,FALSE,FALSE,15.92285095
48,85.90870773,49.52746591,29.97362742,80.15072553,63,91_100,FALSE,FALSE,21.38497475
48,479.9451809,88200.73368,87192.73727,89219.84999,88315,base,FALSE,FALSE,0.129384949
48,529.3733169,34623.39821,33997.80958,35259.96507,34931,Female,FALSE,TRUE,0.88059828
48,564.7576335,52898.38709,52120.84006,53687.00024,52793,Male,FALSE,TRUE,-0.199623224
48,188.4333369,569.7749684,486.1201558,667.0656518,604,Asian/PI,FALSE,TRUE,5.666395956
48,337.2200181,4842.605,4609.171159,5087.303093,4879,Black,FALSE,TRUE,0.745952047
48,368.0285012,8850.89204,8531.675467,9181.549431,8893,Hispanic,FALSE,TRUE,0.473495557
48,222.2379525,1104.745914,993.8931075,1227.462791,992,Other,FALSE,TRUE,-11.36551554
48,504.8563826,73291.21491,72370.58268,74223.02855,72757,White,FALSE,TRUE,-0.734245373
48,170.7348194,276.2896194,222.7594408,342.2578424,275,1_10,FALSE,TRUE,-0.468952506
48,270.9094288,2260.099561,2105.768811,2425.183734,2373,11_20,FALSE,TRUE,4.757709184
48,451.2648589,24004.50581,23484.31546,24535.6883,24023,21_30,FALSE,TRUE,0.076985362
48,468.7516454,24248.82563,23724.88728,24783.79324,24579,31_40,FALSE,TRUE,1.343318957
48,426.7048324,16979.99551,16541.11779,17429.9694,16879,41_50,FALSE,TRUE,-0.598350061
48,433.6612785,13367.45122,12981.43954,13764.4266,13672,51_60,FALSE,TRUE,2.227536417
48,359.7923292,4629.014593,4396.233784,4873.630142,4395,61_70,FALSE,TRUE,-5.324564122
48,261.6998374,1003.028908,905.119257,1110.918072,1123,71_80,FALSE,TRUE,10.68308919
48,202.9372898,452.1530632,387.4285144,527.1107102,494,81_90,FALSE,TRUE,8.471039841
48,97.02439098,54.98314577,32.22961809,93.34984136,52,91_100,FALSE,TRUE,-5.736818791
48,603.6482443,88030.93086,87009.58459,89063.77024,87766,base,FALSE,TRUE,-0.301860468
48,681.3829498,1922.635705,1862.576238,1984.416042,1900,Female,TRUE,FALSE,-1.191352918
48,699.5928089,2924.372687,2850.011957,3000.458554,2856,Male,TRUE,FALSE,-2.394001641
48,413.7576799,43.66113603,37.83469931,50.2661714,38,Asian/PI,TRUE,FALSE,-14.8977264
48,555.4333402,256.2512417,236.882276,277.0186444,279,Black,TRUE,FALSE,8.153676804
48,587.3182847,498.2893323,469.9077171,528.2075037,467,Hispanic,TRUE,FALSE,-6.700071163
48,442.92173,65.40048658,57.35688807,74.41235094,49,Other,TRUE,FALSE,-33.47038077
48,729.0689009,4037.837768,3947.053354,4130.469634,3953,White,TRUE,FALSE,-2.146161597
48,335.6084695,10.66763809,8.487562963,13.3237447,21,1_10,TRUE,FALSE,49.20172339
48,501.9591521,133.2537412,119.0572105,148.9585816,142,11_20,TRUE,FALSE,6.159337181
48,651.0513677,1345.205728,1294.844207,1397.306497,1253,21_30,TRUE,FALSE,-7.358797147
48,667.4243145,1347.215938,1296.936061,1399.226607,1322,31_40,TRUE,FALSE,-1.907408296
48,640.9959189,980.5551725,937.212046,1025.676732,947,41_50,TRUE,FALSE,-3.543312825
48,600.3664129,757.6390723,720.1678321,796.8391027,791,51_60,TRUE,FALSE,4.217563555
48,558.2030282,252.734936,232.1086326,274.9954499,242,61_70,TRUE,FALSE,-4.435923959
48,458.4005186,64.8366457,57.35368026,73.18091072,75,71_80,TRUE,FALSE,13.55113907
48,422.4788362,24.29505496,20.3735464,28.87013517,40,81_90,TRUE,FALSE,39.2623626
48,228.2062974,3.937612762,2.535814162,5.980551911,1,91_100,TRUE,FALSE,-293.7612762
48,723.8094753,4891.687891,4791.598999,4993.626994,4843,base,TRUE,FALSE,-1.005325022
48,690.8831656,1950.671594,1889.86749,2013.213981,1977,Female,TRUE,TRUE,1.331735232
48,697.7051496,2876.35087,2800.452137,2954.068758,2848,Male,TRUE,TRUE,-0.995465932
48,409.4080445,36.64370009,31.55698349,42.43766592,36,Asian/PI,TRUE,TRUE,-1.78805581
48,552.050468,266.3244405,245.8018387,288.3548508,276,Black,TRUE,TRUE,3.505637502
48,586.1198806,503.7699752,473.8835403,535.3387576,488,Hispanic,TRUE,TRUE,-3.231552299
48,458.8356791,55.95846238,48.55868324,64.36529681,54,Other,TRUE,TRUE,-3.626782192
48,708.7789967,4083.776539,3995.194722,4174.105399,3965,White,TRUE,TRUE,-2.995625201
48,436.2980373,8.070087487,5.795633326,11.09496272,12,1_10,TRUE,TRUE,32.74927094
48,496.1026403,128.9669551,117.0874611,141.9089759,112,11_20,TRUE,TRUE,-15.14906703
48,651.8565121,1342.103015,1291.901142,1394.037026,1334,21_30,TRUE,TRUE,-0.607422429
48,663.4002431,1357.325948,1306.688387,1409.705921,1335,31_40,TRUE,TRUE,-1.672355692
48,620.8847929,915.0581898,872.8562468,959.0604034,931,41_50,TRUE,TRUE,1.712331927
48,608.6286379,730.104435,693.9149439,767.9684262,787,51_60,TRUE,TRUE,7.229423762
48,541.770989,252.6147407,233.5253904,273.0855528,266,61_70,TRUE,TRUE,5.032052372
48,451.0066777,63.03710969,55.75472696,71.15861612,69,71_80,TRUE,TRUE,8.641870016
48,396.6580549,32.40726756,27.36347282,38.25794685,28,81_90,TRUE,TRUE,-15.74024128
48,165.5949271,2,1.190243595,3.275162372,2,91_100,TRUE,TRUE,-2.34923E-11
48,730.7670501,4924.507502,4827.175959,5023.584971,4803,base,TRUE,TRUE,-2.529825153
49,425.4249732,35049.90095,34415.1005,35695.87714,35242,Female,FALSE,FALSE,0.545085556
49,444.6957251,52899.35761,52121.56229,53688.22294,53427,Male,FALSE,FALSE,0.987595025
49,169.1081089,558.5954259,481.1570425,647.8073887,564,Asian/PI,FALSE,FALSE,0.95825782
49,302.123292,4989.717251,4701.498433,5294.64527,4764,Black,FALSE,FALSE,-4.737977569
49,304.7321166,8800.948868,8487.384384,9125.553642,8959,Hispanic,FALSE,FALSE,1.764160417
49,203.6253128,934.9405562,838.1554277,1042.216938,1034,Other,FALSE,FALSE,9.580217006
49,471.5432587,72015.83085,71111.61246,72931.00673,72944,White,FALSE,FALSE,1.272440706
49,122.3994032,203.3639379,163.4441433,252.3009002,228,1_10,FALSE,FALSE,10.80529037
49,253.8214516,2339.431113,2180.719822,2509.154962,2429,11_20,FALSE,FALSE,3.687479929
49,394.2476264,24788.98217,24121.16301,25474.4788,23940,21_30,FALSE,FALSE,-3.546291447
49,399.3294195,24184.61479,23660.91874,24719.36214,24207,31_40,FALSE,FALSE,0.09247413
49,374.1142416,17325.76044,16881.00083,17781.70229,17073,41_50,FALSE,FALSE,-1.480468795
49,353.9134574,13970.16495,13567.16817,14384.59933,13632,51_60,FALSE,FALSE,-2.480670138
49,299.5154785,4549.256395,4325.440364,4784.100968,4411,61_70,FALSE,FALSE,-3.134354911
49,209.9811216,1234.749856,1084.880997,1404.01292,1125,71_80,FALSE,FALSE,-9.755542737
49,184.1888386,586.5480189,491.9754501,698.8371213,494,81_90,FALSE,FALSE,-18.73441679
49,84.24831817,48.68728524,30.22812083,77.49974721,65,91_100,FALSE,FALSE,25.09648424
49,495.4438904,87481.9505,86481.60722,88493.32745,88413,base,FALSE,FALSE,1.053068558
49,537.0552694,35420.62424,34781.08987,36071.39263,35322,Female,FALSE,TRUE,-0.279214767
49,541.8878731,52645.24296,51869.65404,53431.89487,53002,Male,FALSE,TRUE,0.673101088
49,213.0706005,529.5515552,460.2666095,608.6551788,609,Asian/PI,FALSE,TRUE,13.04572164
49,342.6776272,4649.202787,4419.812683,4889.99014,4849,Black,FALSE,TRUE,4.120379721
49,405.7118078,8855.068138,8534.044165,9187.658204,8859,Hispanic,FALSE,TRUE,0.044382681
49,260.0825678,1121.364686,1007.20604,1248.03144,1056,Other,FALSE,TRUE,-6.189837727
49,504.4000689,72760.25914,71845.94388,73685.67362,72878,White,FALSE,TRUE,0.161558845
49,180.7518297,301.9420854,243.0153086,374.7162391,286,1_10,FALSE,TRUE,-5.574155719
49,310.4662598,2492.954097,2322.355204,2675.564844,2377,11_20,FALSE,TRUE,-4.878169824
49,423.7317836,24218.37093,23681.13889,24767.28426,24217,21_30,FALSE,TRUE,-0.00566103
49,430.1898176,24911.17656,24372.47497,25461.26303,24270,31_40,FALSE,TRUE,-2.641848215
49,409.3212666,17337.45259,16784.32511,17907.47685,16977,41_50,FALSE,TRUE,-2.123181864
49,385.8667269,13482.80232,13091.78738,13884.97299,13646,51_60,FALSE,TRUE,1.195937838
49,319.5344832,4643.464131,4357.117504,4947.413818,4513,61_70,FALSE,TRUE,-2.890851571
49,246.4059918,1090.291902,984.2987862,1207.109987,1111,71_80,FALSE,TRUE,1.863915173
49,186.7839062,690.4780943,538.5732018,885.3329286,476,81_90,FALSE,TRUE,-45.05842318
49,93.67459633,20.28431673,9.815516903,40.38918145,69,91_100,FALSE,TRUE,70.60243953
49,524.5320277,87150.16188,86154.21865,88157.07912,88354,base,FALSE,TRUE,1.362516828
49,674.2984507,1986.383684,1924.69021,2049.834191,1957,Female,TRUE,FALSE,-1.501465724
49,690.2790289,2930.812993,2856.193114,3007.16622,2986,Male,TRUE,FALSE,1.848191792
49,400.0753476,36.29867406,31.30986041,41.97383024,42,Asian/PI,TRUE,FALSE,13.57458558
49,560.480775,258.4970604,240.19626,278.0339495,277,Black,TRUE,FALSE,6.679761606
49,602.7614195,453.8555473,426.5144203,482.7503208,486,Hispanic,TRUE,FALSE,6.61408491
49,440.0155412,72.14127845,63.07693407,82.34860456,40,Other,TRUE,FALSE,-80.35319613
49,726.6262918,4010.511556,3923.336008,4099.410139,4011,White,TRUE,FALSE,0.01217761
49,345.7967613,19.39516266,15.79974975,23.69077164,15,1_10,TRUE,FALSE,-29.30108441
49,493.3628207,127.0778519,115.2614204,139.9907169,149,11_20,TRUE,FALSE,14.7128511
49,661.4045879,1333.784186,1283.885242,1385.405046,1329,21_30,TRUE,FALSE,-0.359983926
49,644.5737033,1356.410215,1305.665367,1408.906238,1345,31_40,TRUE,FALSE,-0.8483431
49,624.5289915,939.5335821,897.7679956,983.0229054,1031,41_50,TRUE,FALSE,8.871621524
49,600.4038029,760.5518871,722.822302,800.0275396,763,51_60,TRUE,FALSE,0.320853591
49,529.9440765,249.3020274,230.4544566,269.5160701,244,61_70,TRUE,FALSE,-2.17296204
49,457.896604,64.53229262,57.56762063,72.23338154,58,71_80,TRUE,FALSE,-11.26257348
49,401.0097018,27.41954042,23.28136894,32.19140184,25,81_90,TRUE,FALSE,-9.678161695
49,234.7501466,2.723559637,1.818017667,4.014745992,3,91_100,TRUE,FALSE,9.21467877
49,729.5080014,4860.144161,4763.932096,4958.08498,4894,base,TRUE,FALSE,0.691782567
49,683.6165265,1930.941145,1870.64809,1992.960899,2006,Female,TRUE,TRUE,3.741717619
49,690.9079947,2994.770438,2916.211075,3075.201337,2933,Male,TRUE,TRUE,-2.106049727
49,411.6918144,34.55901599,28.57218588,41.63897492,33,Asian/PI,TRUE,TRUE,-4.724290866
49,544.6562107,248.4620371,229.1637006,269.2136419,268,Black,TRUE,TRUE,7.290284647
49,601.0622753,493.3729581,464.1477086,524.2297563,456,Hispanic,TRUE,TRUE,-8.195824148
49,442.0915483,55.09687713,47.61721539,63.60079324,57,Other,TRUE,TRUE,3.338812048
49,722.9255324,4061.91035,3970.681437,4154.993731,4033,White,TRUE,TRUE,-0.716844785
49,369.2588369,13.71926104,10.88544054,17.18105021,13,1_10,TRUE,TRUE,-5.532777252
49,494.4779511,130.7710823,119.1489669,143.4041552,130,11_20,TRUE,TRUE,-0.593140239
49,660.6023269,1333.123292,1281.45901,1386.626955,1314,21_30,TRUE,TRUE,-1.455349468
49,671.9031591,1281.651964,1232.954739,1332.055242,1407,31_40,TRUE,TRUE,8.908886736
49,625.0638425,943.0104032,901.1471568,986.5992275,982,41_50,TRUE,TRUE,3.970427378
49,633.0012974,725.7539971,688.3155445,764.9878348,726,51_60,TRUE,TRUE,0.033884702
49,548.7257428,247.0725594,227.9646258,267.6101934,265,61_70,TRUE,TRUE,6.76507194
49,437.9830342,73.55234415,64.33903344,83.94611346,65,71_80,TRUE,TRUE,-13.15745254
49,405.4732785,28.1806172,23.63369627,33.48530235,31,81_90,TRUE,TRUE,9.094783217
49,237.1007164,6,4.469182556,7.991002562,6,91_100,TRUE,TRUE,0
49,739.3321418,4886.106714,4789.50433,4984.44268,4852,base,TRUE,TRUE,-0.702941344
50,416.7087932,34768.0143,34140.65416,35406.36009,34853,Female,FALSE,FALSE,0.243840427
50,456.4732502,53486.25472,52699.31119,54284.41563,53210,Male,FALSE,FALSE,-0.519178196
50,169.3806524,552.2875395,478.4475706,636.9023128,646,Asian/PI,FALSE,FALSE,14.50657284
50,290.8181212,4875.915606,4640.793217,5122.40758,4705,Black,FALSE,FALSE,-3.632637747
50,346.4225205,8868.703255,8545.91769,9203.177115,8956,Hispanic,FALSE,FALSE,0.974729171
50,207.2472254,1027.147768,922.635663,1142.950006,1003,Other,FALSE,FALSE,-2.407554099
50,480.8463112,73478.7405,72556.45124,74412.22392,72885,White,FALSE,FALSE,-0.814626468
50,135.2544587,296.986593,241.4613636,364.7505681,273,1_10,FALSE,FALSE,-8.786297792
50,261.2736674,2417.851822,2252.179156,2595.180781,2428,11_20,FALSE,FALSE,0.41796449
50,386.9291117,24001.19738,23481.09937,24532.27816,24087,21_30,FALSE,FALSE,0.356219611
50,390.4863861,24687.64805,24140.61879,25246.59015,24116,31_40,FALSE,FALSE,-2.370409896
50,377.3338531,17365.63982,16918.34969,17824.22767,17367,41_50,FALSE,FALSE,0.007831988
50,364.1203747,13581.46857,13191.90704,13981.99342,13693,51_60,FALSE,FALSE,0.814514198
50,284.6848044,4640.413988,4404.418947,4888.586217,4422,61_70,FALSE,FALSE,-4.939257991
50,209.040995,1221.786874,1088.155812,1370.853176,1186,71_80,FALSE,FALSE,-3.017443004
50,162.8355943,508.834966,434.7338181,594.9170858,490,81_90,FALSE,FALSE,-3.843870613
50,80.97350729,43.0701227,26.70652564,68.5090177,49,91_100,FALSE,FALSE,12.1017904
50,480.5603747,87568.99716,86569.83692,88579.15036,87600,base,FALSE,FALSE,0.035391367
50,502.3152708,35527.16559,34885.02852,36180.60558,34988,Female,FALSE,TRUE,-1.541001449
50,493.6661759,52730.65685,51925.95817,53547.35117,53053,Male,FALSE,TRUE,0.607587041
50,188.8749559,646.8228173,561.9855213,743.9819276,621,Asian/PI,FALSE,TRUE,-4.158263663
50,356.4853297,4902.634954,4665.599949,5151.179505,4749,Black,FALSE,TRUE,-3.235101156
50,366.2646238,8717.194418,8405.969626,9039.398451,8702,Hispanic,FALSE,TRUE,-0.174608338
50,249.3254503,979.8228968,877.1666183,1093.91543,1028,Other,FALSE,TRUE,4.68648864
50,513.8847128,72231.70536,71238.81418,73237.71464,73073,White,FALSE,TRUE,1.151307102
50,172.2861163,255.3234531,204.1464604,318.7972714,252,1_10,FALSE,TRUE,-1.318830605
50,291.2846575,2348.414218,2189.955439,2517.760052,2331,11_20,FALSE,TRUE,-0.747070691
50,435.0442401,23969.12881,23305.1344,24650.882,24077,21_30,FALSE,TRUE,0.448025855
50,436.672588,23915.51204,23267.68417,24580.01712,24340,31_40,FALSE,TRUE,1.74399328
50,447.3626069,16819.10565,16385.43642,17263.70582,17055,41_50,FALSE,TRUE,1.38313899
50,352.2101021,14251.09985,13804.13472,14711.81171,13688,51_60,FALSE,TRUE,-4.113821197
50,338.9964583,4563.871809,4336.68248,4802.402885,4580,61_70,FALSE,TRUE,0.352143914
50,252.3129434,1059.988585,957.6194239,1172.709201,1106,71_80,FALSE,TRUE,4.160164066
50,186.5292214,559.327624,475.4316808,657.6257403,469,81_90,FALSE,TRUE,-19.25962132
50,102.1143626,38.70143031,24.31352469,60.62980666,59,91_100,FALSE,TRUE,34.40435541
50,592.4988946,87596.13762,86578.63751,88625.10025,88428,base,FALSE,TRUE,0.940722831
50,698.8351976,1954.87778,1891.861669,2019.748848,1976,Female,TRUE,FALSE,1.068938254
50,731.8909565,2904.740471,2828.165556,2983.148971,2940,Male,TRUE,FALSE,1.199303724
50,406.1986326,49.12142308,42.0793256,57.16040272,27,Asian/PI,TRUE,FALSE,-81.93119658
50,542.1514821,272.1529992,252.5932193,293.0677456,264,Black,TRUE,FALSE,-3.08825727
50,578.5043408,515.8008224,485.3277538,547.9816053,539,Hispanic,TRUE,FALSE,4.304114581
50,456.6940888,53.62888269,46.52465951,61.66444194,71,Other,TRUE,FALSE,24.4663624
50,724.9521257,4140.609338,4050.968756,4232.014414,3887,White,TRUE,FALSE,-6.524552051
50,361.6399903,15.36455789,11.87318337,19.74704169,14,1_10,TRUE,FALSE,-9.746842088
50,491.2978056,138.1195967,125.8335195,151.4766476,119,11_20,TRUE,FALSE,-16.06688795
50,644.1099838,1331.014054,1281.108271,1382.646215,1313,21_30,TRUE,FALSE,-1.371976718
50,660.5449498,1343.269211,1293.020983,1395.251259,1349,31_40,TRUE,FALSE,0.424817538
50,636.8598842,959.9470769,917.5359023,1004.09753,988,41_50,TRUE,FALSE,2.839364683
50,600.2991877,742.4032418,706.6121847,779.8038338,755,51_60,TRUE,FALSE,1.668444798
50,540.1923005,252.143575,231.4343656,274.5027687,260,61_70,TRUE,FALSE,3.021701926
50,475.4421964,50.72801094,44.08840981,58.25082831,69,71_80,TRUE,FALSE,26.48114356
50,391.9905446,34.21086543,28.65173031,40.71644603,25,81_90,TRUE,FALSE,-36.84346174
50,230.9305831,2.931968447,1.947647867,4.33904361,3,91_100,TRUE,FALSE,2.267718417
50,744.909328,4954.749042,4856.955905,5054.294066,4932,base,TRUE,FALSE,-0.461253895
50,669.0864127,1973.065109,1911.690479,2036.19055,2005,Female,TRUE,TRUE,1.592762646
50,702.6931434,2942.520149,2867.647925,3019.130443,2930,Male,TRUE,TRUE,-0.427308828
50,394.3690874,32.77400077,27.92177061,38.35864764,29,Asian/PI,TRUE,TRUE,-13.01379576
50,558.7241637,297.4654547,276.7938678,319.5182497,251,Black,TRUE,TRUE,-18.51213333
