"","run","aic","estimate","lower_ci","upper_ci","ground","group"
"336",68,492.29112545358,11553.6056354646,11335.776437636,11774.6345559765,11845,"1"
"337",68,316.428827562165,962.571309627333,909.485386973168,1018.07375606894,941,"2"
"338",68,128.644355952347,54.3016132925892,42.6357287731638,68.2839052051511,64,"3"
"339",68,338.834291050422,1882.16659942631,1807.61847172252,1959.12918012992,1862,"4"
"340",68,178.114433607329,181.592144791431,158.295193371775,207.49357137107,194,"5"
"341",69,471.070416142015,11926.3527420761,11736.1363886414,12118.9996805635,11791,"1"
"342",69,302.849865824892,1044.03871197812,987.890924163001,1102.67833168364,956,"2"
"343",69,122.101653169662,58.2462212359142,45.696562301287,73.3735130630629,49,"3"
"344",69,333.292513321328,1808.65008181898,1735.39965228238,1884.31826289996,1893,"4"
"345",69,201.228696259206,230.732573945489,204.116597105212,260.086343325783,156,"5"
"346",70,478.577505189113,11901.5175220176,11711.9104503765,12093.5455538355,11830,"1"
"347",70,277.174611319387,952.200935555566,865.109511457265,1045.48653745497,981,"2"
"348",70,129.593297961703,48.4017987144998,36.8742736749798,62.4984548064309,52,"3"
"349",70,341.992322301052,1911.39540451231,1835.73312588887,1989.50777771267,1932,"4"
"350",70,180.796163304763,167.549253594782,145.734196424965,191.825574108694,183,"5"
"351",71,511.083431511358,11560.243741921,11252.3524492166,11874.2130452099,12013,"1"
"352",71,289.247138323678,970.557536608206,917.33054618775,1026.18473718745,1030,"2"
"353",71,128.477729746,48.3139778238739,35.0943626805994,64.8848018242319,61,"3"
"354",71,344.737774183543,1831.26280197847,1755.13053777809,1909.96137140775,1814,"4"
"355",71,188.654006157715,202.021634130327,177.174066706823,229.554329751712,185,"5"
"356",72,484.409445316638,11985.7543225651,11794.4181753549,12179.5582599001,11924,"1"
"357",72,299.976037089601,937.973105397841,886.166287222425,992.135764239642,962,"2"
"358",72,121.362684148914,63.5332008786148,49.8001961294947,80.0956310703096,56,"3"
"359",72,341.789835001231,1907.18905198735,1831.92589088115,1984.88323810848,1867,"4"
"360",72,182.397896191781,161.771902906012,140.695037482716,185.237332845995,207,"5"
"361",73,487.405590258443,12112.1096840432,11919.9465257507,12306.7193009418,11954,"1"
"362",73,284.843037280557,1060.60802161333,1003.94240708684,1119.77569747207,988,"2"
"363",73,128.278805088441,65.2447440774203,49.9589336018113,84.0059379705142,55,"3"
"364",73,324.47510981563,1849.29448463486,1775.5664044896,1925.42274697172,1907,"4"
"365",73,181.767284997196,170.747929822376,144.799975414298,200.09521228494,184,"5"
"366",74,472.780776664241,11896.8638940843,11707.4264559258,12088.718928921,11853,"1"
"367",74,282.149050233065,1028.09787799975,972.63148581122,1086.03267025487,1039,"2"
"368",74,116.340134743455,73.5474965248298,57.9569778879824,92.2839251981265,60,"3"
"369",74,347.187870793278,1913.26461118834,1837.54810631816,1991.43512776121,1872,"4"
"370",74,178.512817009795,173.990411875503,148.760782272276,202.409106403036,165,"5"
"371",75,485.084893064008,12365.4591216234,12044.9729213416,12692.1271002268,11982,"1"
"372",75,284.029374481277,989.660788537366,935.683811856547,1046.06469624966,1034,"2"
"373",75,117.462585460893,62.0385668643507,48.5324412395881,78.3340711612402,60,"3"
"374",75,337.351680019274,1868.64829428679,1794.01969320337,1945.71821929718,1772,"4"
"375",75,175.579216260246,195.504525956065,170.177298213154,223.701339381191,169,"5"
"376",76,475.574496039621,11849.0827313289,11660.138912575,12040.4407704814,11874,"1"
"377",76,294.05892800671,1054.49591591371,992.843797598355,1119.16763322889,1030,"2"
"378",76,120.319785641993,68.1490820960495,53.4079937983,85.9323875307266,70,"3"
"379",76,344.729683476094,1891.02075966672,1815.83975494602,1968.64249253575,1833,"4"
"380",76,194.122040010306,174.632075704453,152.054953057693,199.744973151551,209,"5"
"381",77,466.792170249659,11869.767778224,11680.0037496745,12061.9610535296,12034,"1"
"382",77,310.391405803946,1007.11088307006,952.590701939214,1064.06323813811,1007,"2"
"383",77,134.605386518699,58.6902693778797,44.9634182235315,75.4594950110974,62,"3"
"384",77,335.895938400406,2033.00223667127,1903.97857187569,2168.31551310107,1871,"4"
"385",77,184.585779559289,181.946057822164,158.118509005886,208.563278191809,158,"5"
"386",78,461.736708661005,11831.1500006939,11642.2948645886,12022.4193168903,11704,"1"
"387",78,290.24624649223,986.409929303063,932.457479801341,1042.79669606983,996,"2"
"388",78,120.941604869635,57.0875368243265,44.4725397501635,72.3194516973294,53,"3"
"389",78,344.621070614172,1897.80770816232,1822.65320980657,1975.39335803434,1787,"4"
"390",78,184.224009086099,150.624610747576,126.619703377509,177.957880905947,183,"5"
"391",79,479.304574777769,11971.1250907911,11747.9625337688,12197.537773043,11918,"1"
"392",79,304.832072474911,1085.24063047318,1023.16767701579,1150.22718841257,989,"2"
"393",79,124.063844858734,53.0980324641223,40.9798250353884,67.8486284503673,50,"3"
"394",79,361.713381042524,1860.99333194366,1786.72906585622,1937.68009748588,1875,"4"
"395",79,171.773968006439,197.879337307681,173.478469525069,224.927462170679,201,"5"
"396",80,466.44665278667,12054.8581132521,11739.3332914737,12376.5201947388,11855,"1"
"397",80,287.819254471814,1093.79565784946,1036.14522340553,1153.96834281586,1056,"2"
"398",80,124.466371018936,52.9912183437173,40.8357914027842,67.8449748902238,68,"3"
"399",80,331.419479651662,1891.37889895939,1815.88353486058,1969.33877280458,1932,"4"
"400",80,177.980625420042,179.060529322066,155.749385132852,205.018353874681,198,"5"
"401",81,471.342212899835,11872.8081785768,11681.5134763862,12066.5928433074,11750,"1"
"402",81,280.094302249106,1027.28920555807,972.106008506659,1084.92214157035,996,"2"
"403",81,122.74440242644,60.3929971151793,47.4612739191369,75.95884125399,57,"3"
"404",81,336.844819047807,1893.31455922749,1817.8998622778,1971.19408282921,1891,"4"
"405",81,184.550464232317,183.857293988968,160.576428123935,209.718636884811,187,"5"
"406",82,485.478783679137,11868.9376683352,11676.3699869282,12064.0482051125,12047,"1"
"407",82,277.744365735286,987.914169498561,933.466194635592,1044.83087182473,1029,"2"
"408",82,112.451525783062,58.6102486206482,45.888094009413,73.9379735293295,60,"3"
"409",82,339.655858563437,1903.57252108766,1828.44330367393,1981.13020950479,1851,"4"
"410",82,166.279865282564,168.266983139601,146.328634972908,192.683407198967,196,"5"
"411",83,487.10351835868,11869.2611418011,11679.841970169,12061.1058637257,11821,"1"
"412",83,303.893449197467,937.521965389584,885.582402335647,991.833018237866,1041,"2"
"413",83,118.06075486284,68.8005998267209,54.5875507464904,85.8415601634803,65,"3"
"414",83,327.804436776069,1868.77894818382,1793.95243102885,1946.0500478337,1864,"4"
"415",83,186.592348996698,159.077515786788,138.103166529795,182.429022542897,176,"5"
"416",84,469.009936441054,11688.9725718213,11501.2041599926,11879.1523433146,11782,"1"
"417",84,290.817382358305,1016.43922476794,961.856844753484,1073.44840161471,967,"2"
"418",84,125.03455712643,53.7396358632607,41.3454310832304,68.7935244903839,64,"3"
"419",84,343.096656407223,1898.15938039798,1821.42701310707,1977.46706152082,1789,"4"
"420",84,175.958491261135,179.646186866788,156.813397617015,205.007789241715,164,"5"
"421",85,494.102450508881,11974.2251463625,11782.8152808973,12168.0993575475,11920,"1"
"422",85,293.07580487922,1038.88112512984,982.888554350795,1097.36680769899,972,"2"
"423",85,109.365042801652,67.6988965653781,53.3863738307271,84.8695140907797,45,"3"
"424",85,367.992403454839,1825.0493626061,1751.77871787353,1900.72868429606,1866,"4"
"425",85,178.183640700782,167.465665156222,146.05578616824,191.238695861016,198,"5"
"426",86,480.487070578667,12017.4466816745,11826.5920742961,12210.7333127906,11955,"1"
"427",86,307.077227827483,995.796321203408,941.930331488395,1052.06322546273,1020,"2"
"428",86,113.407506937259,66.8499965051141,53.1596104527002,83.1821620633502,52,"3"
"429",86,355.065299583454,1902.98102647536,1827.04375117438,1981.42246145709,1860,"4"
"430",86,189.212438007871,170.944892460737,148.523415893111,195.942180664548,177,"5"
"431",87,485.413911627228,11969.2475964548,11770.5951496184,12170.5250440569,12037,"1"
"432",87,285.078963275675,982.38796724843,928.967534910564,1038.20814720928,909,"2"
"433",87,128.929781994109,64.4195679885929,50.7948224025891,80.7477064065619,54,"3"
"434",87,349.117638524767,1858.62541397677,1784.54856719031,1935.11270828723,1866,"4"
"435",87,154.797512549126,194.690306502655,170.673529523639,221.32553921526,199,"5"
"436",88,475.544706787569,12009.6790574028,11818.4230515059,12203.376632491,11731,"1"
"437",88,292.218801091108,1052.37099364151,996.370030181842,1110.84024842169,955,"2"
"438",88,130.43168047341,84.044014937789,58.5405319029427,116.882963502735,73,"3"
"439",88,346.919340271964,1894.93917697505,1819.53104513088,1972.80046035186,1855,"4"
"440",88,192.970103661388,157.836879057954,135.57336297586,182.808619315167,164,"5"
"441",89,483.384439114636,12000.359272649,11809.5032084391,12193.6486470787,11864,"1"
"442",89,303.729954641924,956.648047021259,904.259293394625,1011.39951710729,984,"2"
"443",89,111.721227414189,54.3714438325715,41.5089736872997,70.1498192422883,55,"3"
"444",89,355.682697829684,1848.95866807656,1774.72552279474,1925.62270046315,1840,"4"
"445",89,185.647390266498,169.895230975934,147.199994905932,195.249690587469,184,"5"
"446",90,489.167918749162,12048.8847261564,11857.0721368662,12243.1448722175,11792,"1"
"447",90,308.479751590739,1009.24364741291,954.564791400883,1066.37617304333,1039,"2"
"448",90,131.78242942796,47.9401501614267,36.4242243737856,61.9898306705327,69,"3"
"449",90,343.931263553631,1859.43857340021,1785.2975086212,1935.99305970694,1799,"4"
"450",90,189.346849997121,176.918797345299,154.47574099885,201.855281857337,176,"5"
"451",91,476.209259447668,11912.2869429379,11722.6508183414,12104.3432676803,11893,"1"
"452",91,304.359241051591,1039.7444942051,984.462893994941,1097.45537124495,1007,"2"
"453",91,127.419838131596,61.7462891255303,48.4987819815204,77.640672371052,59,"3"
"454",91,343.670937605159,1860.34784367899,1785.98927273902,1937.12897215847,1827,"4"
"455",91,181.164737733022,191.388340505683,167.510021038049,217.871527426759,162,"5"
"456",92,472.436792263817,11948.4983951325,11756.7738006342,12142.7032034484,12001,"1"
"457",92,292.932947818123,1034.77753091897,978.783075512418,1093.27680677202,1029,"2"
"458",92,120.972476359481,50.6317068828053,39.4860967383983,64.0650066816616,68,"3"
"459",92,351.816440709053,1867.9899530229,1793.22607396057,1945.19602120509,2005,"4"
"460",92,169.681240722446,184.160891027342,161.271995135496,209.541132443189,188,"5"
"461",93,489.359112898646,12349.7373505428,12029.8324429612,12675.8095143276,11737,"1"
"462",93,294.596585785447,1035.53716753504,979.670687680017,1093.89994830276,1002,"2"
"463",93,112.863239222685,66.0984319435904,51.6912726542512,83.4638400709913,69,"3"
"464",93,340.103438660474,1924.37261584558,1848.41413643381,2002.78838587339,1955,"4"
"465",93,186.444399318727,185.332603441241,162.28922472563,210.887344482687,182,"5"
"466",94,461.05668966973,11916.4689722913,11726.5344060593,12108.8292918712,11982,"1"
"467",94,277.316206055679,990.444399653981,936.532931069515,1046.77236400684,988,"2"
"468",94,113.457743837947,64.4311017727488,50.2808092529775,81.4134979957944,62,"3"
"469",94,350.500139122052,1978.41954209776,1851.00839219241,2112.21433188001,1850,"4"
"470",94,194.044465812879,196.149162433392,171.831733812232,223.106113435945,198,"5"
"471",95,481.46524621644,11936.3029050266,11746.4418969213,12128.5847180478,11883,"1"
"472",95,285.063423814067,969.473251630719,916.265402995151,1025.08495576135,976,"2"
"473",95,116.874527744757,63.5292229002276,49.9484985574303,79.8395295658872,61,"3"
"474",95,344.448298639287,1846.84762148849,1772.73929703393,1923.38430728924,1926,"4"
"475",95,174.956123587244,181.710550842492,158.195133867512,207.87694853384,190,"5"
"476",96,483.878347975322,11931.6869562331,11741.6961806186,12124.1024114063,11732,"1"
"477",96,306.980505192174,1006.89887366248,947.190698176991,1069.55236516447,1056,"2"
"478",96,113.784156723449,56.3579651255991,41.4855154132445,75.0433223941661,67,"3"
"479",96,339.387820082007,1778.28512042671,1703.11250006229,1856.02902714052,1893,"4"
"480",96,180.379907937212,202.769978628321,177.635789546844,230.646055923661,181,"5"
"481",97,463.081177130897,12051.875830491,11860.304654891,12245.8919101919,11992,"1"
"482",97,306.998239196564,938.821129581556,886.80662148061,993.210711143785,1061,"2"
"483",97,121.16474274753,57.8042013071248,45.1025189602255,73.1002038792182,70,"3"
"484",97,332.719346200432,1722.93469456566,1606.87941826855,1844.94037165283,1923,"4"
"485",97,173.62645580348,157.22858172162,136.53288981115,180.291654962575,187,"5"
"486",98,466.439822562714,11960.0387633669,11760.2678440193,12162.4786943203,11870,"1"
"487",98,313.879545407784,1012.45939434742,958.03044468714,1069.30429732724,999,"2"
"488",98,126.582828154378,60.1716959173765,47.0803311373158,75.910443498066,51,"3"
"489",98,353.403319637724,1934.70616298049,1858.45671693069,2013.4208362393,1921,"4"
"490",98,180.968642289321,197.874434644845,173.037385995994,225.446163937752,200,"5"
"491",99,478.503539518726,11974.3010045269,11784.0514142351,12166.9754951346,11936,"1"
"492",99,288.871183701345,991.081840594382,937.170782794277,1047.41011091952,984,"2"
"493",99,119.411216657973,50.5406035579398,39.0020771803559,64.5081518230326,81,"3"
"494",99,338.104383125681,1972.99918308217,1895.36060774578,2053.14145059115,1820,"4"
"495",99,174.504170416605,183.202402314538,160.02143430684,208.95588139953,197,"5"
"496",100,484.873495631358,11930.2665229605,11739.7528711034,12123.2170468395,11887,"1"
"497",100,304.950909217213,975.030061750908,922.006308004851,1030.42967024752,993,"2"
"498",100,123.236167495181,65.2103401393583,51.4105545646107,81.7096148318364,71,"3"
"499",100,356.147810846981,1994.42486676977,1868.61544822387,2126.32871768776,1838,"4"
"500",100,173.721240945221,146.003439154356,112.826914575271,185.613795451058,183,"5"
