"Run","Model","Formula","AIC","Estimate","LowerCI","UpperCI","GroundTruth","Group","Method"
2,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",312.807570556937,23092.976600368,22245.0376889995,23974.750567331,22648,"4","Poisson"
2,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",132.820967404047,1323.54951760341,1118.23621608943,1567.28635253841,1486,"5","Poisson"
2,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",456.962534024016,119644.125469059,117773.465665655,121546.106968603,120367,"1","Poisson"
2,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",227.922770595067,6884.80424666372,6432.06635432172,7370.58630411848,7413,"2","Poisson"
2,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",224.340474776545,7059.12902265396,6593.52720537045,7558.84912385033,7429,"3","Poisson"
2,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",312.807570556937,23092.976600368,22245.0376889995,23974.750567331,22648,"4","Poisson"
2,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",132.820967404047,1323.54951760341,1118.23621608943,1567.28635253841,1486,"5","Poisson"
2,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",456.962534024016,119644.125469059,117773.465665655,121546.106968603,120367,"1","Poisson"
2,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",227.922770595067,6884.80424666372,6432.06635432172,7370.58630411848,7413,"2","Poisson"
2,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",224.340474776545,7059.12902265396,6593.52720537045,7558.84912385033,7429,"3","Poisson"
2,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",312.807570556937,23092.976600368,22245.0376889995,23974.750567331,22648,"4","Poisson"
2,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",132.820967404047,1323.54951760341,1118.23621608943,1567.28635253841,1486,"5","Poisson"
3,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_1:capture_3 + capture_1:capture_4",469.399103462696,119122.388075502,117130.782895387,121149.947228398,120478,"1","NB"
3,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_2:capture_3",239.250427789986,7028.68320646387,6550.95352200322,7542.86670501895,7578,"2","NB"
3,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",222.810410007834,7226.07684749193,6748.28273550677,7739.12021577158,7449,"3","NB"
3,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_1:capture_6",316.958984494209,22293.8997592229,21458.6027348676,23163.3056874477,22639,"4","NB"
3,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",137.631341762841,1437.20772492274,1211.29554227983,1706.53722881125,1480,"5","NB"
3,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_1:capture_3 + capture_1:capture_4",469.399103462696,119122.388075502,117130.782895387,121149.947228398,120478,"1","NB"
3,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_2:capture_3",239.250427789986,7028.68320646387,6550.95352200322,7542.86670501895,7578,"2","NB"
3,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",222.810410007834,7226.07684749193,6748.28273550677,7739.12021577158,7449,"3","NB"
3,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_1:capture_6",316.958984494209,22293.8997592229,21458.6027348676,23163.3056874477,22639,"4","NB"
3,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",137.631341762841,1437.20772492274,1211.29554227983,1706.53722881125,1480,"5","NB"
3,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",475.700245261192,119086.636054007,117222.967120713,120981.527266282,120478,"1","NB"
3,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",240.910719312727,6908.91895132201,6454.24208534197,7396.87230133802,7578,"2","NB"
3,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",222.810410007834,7226.07684749193,6748.28273550677,7739.12021577158,7449,"3","NB"
3,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",319.794607192278,22516.2934990141,21694.2394821808,23370.848890497,22639,"4","NB"
3,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",137.631341762841,1437.20772492274,1211.29554227983,1706.53722881125,1480,"5","NB"
3,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",475.700245261192,119086.636054007,117222.967120713,120981.527266282,120478,"1","NB"
3,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",240.910719312727,6908.91895132201,6454.24208534197,7396.87230133802,7578,"2","NB"
3,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",222.810410007834,7226.07684749193,6748.28273550677,7739.12021577158,7449,"3","NB"
3,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",319.794607192278,22516.2934990141,21694.2394821808,23370.848890497,22639,"4","NB"
3,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",137.631341762841,1437.20772492274,1211.29554227983,1706.53722881125,1480,"5","NB"
