age_grp_five,fod,year,month,N_ID
12,0,2017,10,1360
6,0,2017,10,1360
5,0,2017,10,1360
7,0,2017,10,1360
12,0,2017,10,1360
7,0,2017,10,1360
9,0,2017,10,1360
10,0,2017,10,1360
12,0,2017,10,1360
11,0,2017,10,1360
7,0,2017,10,1360
10,0,2017,10,1360
6,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
10,0,2017,10,1360
6,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
12,0,2017,10,1360
8,0,2017,10,1360
7,0,2017,10,1360
12,0,2017,10,1360
6,0,2017,10,1360
7,0,2017,10,1360
5,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
10,0,2017,10,1360
11,0,2017,10,1360
5,0,2017,10,1360
10,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
14,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
9,0,2017,10,1360
8,0,2017,10,1360
6,0,2017,10,1360
12,0,2017,10,1360
.,0,2017,10,1360
8,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
13,0,2017,10,1360
4,0,2017,10,1360
11,0,2017,10,1360
6,0,2017,10,1360
12,0,2017,10,1360
5,0,2017,10,1360
7,0,2017,10,1360
8,0,2017,10,1360
7,0,2017,10,1360
14,0,2017,10,1360
9,0,2017,10,1360
11,0,2017,10,1360
10,0,2017,10,1360
5,0,2017,10,1360
9,0,2017,10,1360
6,0,2017,10,1360
12,0,2017,10,1360
5,0,2017,10,1360
7,0,2017,10,1360
4,0,2017,10,1360
5,0,2017,10,1360
6,0,2017,10,1360
11,0,2017,10,1360
6,0,2017,10,1360
4,0,2017,10,1360
13,0,2017,10,1360
11,0,2017,10,1360
11,0,2017,10,1360
9,0,2017,10,1360
8,0,2017,10,1360
6,0,2017,10,1360
5,0,2017,10,1360
8,0,2017,10,1360
8,0,2017,10,1360
11,0,2017,10,1360
6,0,2017,10,1360
12,0,2017,10,1360
7,0,2017,10,1360
8,0,2017,10,1360
12,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
10,0,2017,10,1360
5,0,2017,10,1360
12,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
5,0,2017,10,1360
6,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
10,0,2017,10,1360
9,0,2017,10,1360
4,0,2017,10,1360
8,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
8,0,2017,10,1360
11,0,2017,10,1360
5,0,2017,10,1360
6,0,2017,10,1360
10,0,2017,10,1360
7,0,2017,10,1360
10,0,2017,10,1360
9,0,2017,10,1360
10,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
12,0,2017,10,1360
6,0,2017,10,1360
12,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
16,0,2017,10,1360
5,0,2017,10,1360
14,0,2017,10,1360
13,0,2017,10,1360
10,0,2017,10,1360
10,0,2017,10,1360
16,0,2017,10,1360
6,0,2017,10,1360
13,0,2017,10,1360
9,0,2017,10,1360
12,0,2017,10,1360
6,0,2017,10,1360
9,0,2017,10,1360
13,0,2017,10,1360
10,0,2017,10,1360
9,0,2017,10,1360
12,0,2017,10,1360
6,0,2017,10,1360
13,0,2017,10,1360
11,0,2017,10,1360
11,0,2017,10,1360
9,0,2017,10,1360
14,0,2017,10,1360
6,0,2017,10,1360
7,0,2017,10,1360
9,0,2017,10,1360
7,0,2017,10,1360
13,0,2017,10,1360
13,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
11,0,2017,10,1360
5,0,2017,10,1360
7,0,2017,10,1360
11,0,2017,10,1360
10,0,2017,10,1360
8,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
8,0,2017,10,1360
10,0,2017,10,1360
8,0,2017,10,1360
10,0,2017,10,1360
13,0,2017,10,1360
10,0,2017,10,1360
12,0,2017,10,1360
8,0,2017,10,1360
17,0,2017,10,1360
8,0,2017,10,1360
11,0,2017,10,1360
8,0,2017,10,1360
11,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
12,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
10,0,2017,10,1360
6,0,2017,10,1360
11,0,2017,10,1360
11,0,2017,10,1360
8,0,2017,10,1360
11,0,2017,10,1360
11,0,2017,10,1360
8,0,2017,10,1360
7,0,2017,10,1360
8,0,2017,10,1360
7,0,2017,10,1360
13,0,2017,10,1360
16,0,2017,10,1360
7,0,2017,10,1360
9,0,2017,10,1360
8,0,2017,10,1360
7,0,2017,10,1360
5,0,2017,10,1360
9,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
8,0,2017,10,1360
5,0,2017,10,1360
10,0,2017,10,1360
13,0,2017,10,1360
7,0,2017,10,1360
5,0,2017,10,1360
13,0,2017,10,1360
6,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
5,0,2017,10,1360
9,0,2017,10,1360
10,0,2017,10,1360
7,0,2017,10,1360
5,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
6,0,2017,10,1360
7,0,2017,10,1360
11,0,2017,10,1360
5,0,2017,10,1360
15,0,2017,10,1360
9,0,2017,10,1360
8,0,2017,10,1360
10,0,2017,10,1360
11,0,2017,10,1360
9,0,2017,10,1360
8,0,2017,10,1360
11,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
11,0,2017,10,1360
13,0,2017,10,1360
6,0,2017,10,1360
5,0,2017,10,1360
8,0,2017,10,1360
6,0,2017,10,1360
7,0,2017,10,1360
8,0,2017,10,1360
8,0,2017,10,1360
.,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
7,0,2017,10,1360
.,0,2017,10,1360
13,0,2017,10,1360
7,0,2017,10,1360
8,0,2017,10,1360
12,0,2017,10,1360
11,0,2017,10,1360
11,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
9,0,2017,10,1360
6,0,2017,10,1360
10,0,2017,10,1360
11,0,2017,10,1360
7,0,2017,10,1360
10,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
13,0,2017,10,1360
6,0,2017,10,1360
5,0,2017,10,1360
10,0,2017,10,1360
8,0,2017,10,1360
8,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
12,0,2017,10,1360
6,0,2017,10,1360
7,0,2017,10,1360
5,0,2017,10,1360
11,0,2017,10,1360
14,0,2017,10,1360
9,0,2017,10,1360
5,0,2017,10,1360
9,0,2017,10,1360
5,0,2017,10,1360
7,0,2017,10,1360
8,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
10,0,2017,10,1360
10,0,2017,10,1360
5,0,2017,10,1360
8,0,2017,10,1360
7,0,2017,10,1360
8,0,2017,10,1360
18,0,2017,10,1360
12,0,2017,10,1360
14,0,2017,10,1360
5,0,2017,10,1360
6,0,2017,10,1360
11,0,2017,10,1360
7,0,2017,10,1360
4,0,2017,10,1360
12,0,2017,10,1360
8,0,2017,10,1360
8,0,2017,10,1360
6,0,2017,10,1360
7,0,2017,10,1360
5,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
8,0,2017,10,1360
5,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
10,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
10,0,2017,10,1360
12,0,2017,10,1360
6,0,2017,10,1360
11,0,2017,10,1360
7,0,2017,10,1360
14,0,2017,10,1360
.,0,2017,10,1360
10,0,2017,10,1360
10,0,2017,10,1360
6,0,2017,10,1360
10,0,2017,10,1360
11,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
12,0,2017,10,1360
8,0,2017,10,1360
11,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
7,0,2017,10,1360
10,0,2017,10,1360
6,0,2017,10,1360
5,0,2017,10,1360
6,0,2017,10,1360
9,0,2017,10,1360
5,0,2017,10,1360
11,0,2017,10,1360
9,0,2017,10,1360
11,0,2017,10,1360
12,0,2017,10,1360
7,0,2017,10,1360
18,0,2017,10,1360
8,0,2017,10,1360
4,0,2017,10,1360
5,0,2017,10,1360
5,0,2017,10,1360
7,0,2017,10,1360
14,0,2017,10,1360
6,0,2017,10,1360
7,0,2017,10,1360
12,0,2017,10,1360
12,0,2017,10,1360
9,0,2017,10,1360
15,0,2017,10,1360
5,0,2017,10,1360
8,0,2017,10,1360
7,0,2017,10,1360
15,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
13,0,2017,10,1360
6,0,2017,10,1360
10,0,2017,10,1360
7,0,2017,10,1360
12,0,2017,10,1360
8,0,2017,10,1360
13,0,2017,10,1360
6,0,2017,10,1360
.,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
7,0,2017,10,1360
10,0,2017,10,1360
11,0,2017,10,1360
3,0,2017,10,1360
3,0,2017,10,1360
9,0,2017,10,1360
4,0,2017,10,1360
.,0,2017,10,1360
5,0,2017,10,1360
11,0,2017,10,1360
8,0,2017,10,1360
5,0,2017,10,1360
9,0,2017,10,1360
9,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
6,0,2017,10,1360
5,0,2017,10,1360
10,0,2017,10,1360
8,0,2017,10,1360
5,0,2017,10,1360
6,0,2017,10,1360
10,0,2017,10,1360
11,0,2017,10,1360
10,0,2017,10,1360
10,0,2017,10,1360
5,0,2017,10,1360
7,0,2017,10,1360
5,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
8,0,2017,10,1360
14,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
11,0,2017,10,1360
12,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
11,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
5,0,2017,10,1360
9,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
8,0,2017,10,1360
7,0,2017,10,1360
9,0,2017,10,1360
11,0,2017,10,1360
5,0,2017,10,1360
10,0,2017,10,1360
9,0,2017,10,1360
8,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
5,0,2017,10,1360
7,0,2017,10,1360
9,0,2017,10,1360
8,0,2017,10,1360
8,0,2017,10,1360
5,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
13,0,2017,10,1360
12,0,2017,10,1360
10,0,2017,10,1360
7,0,2017,10,1360
11,0,2017,10,1360
10,0,2017,10,1360
11,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
7,0,2017,10,1360
.,0,2017,10,1360
9,0,2017,10,1360
8,0,2017,10,1360
12,0,2017,10,1360
8,0,2017,10,1360
5,0,2017,10,1360
6,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
12,0,2017,10,1360
7,0,2017,10,1360
9,0,2017,10,1360
.,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
9,0,2017,10,1360
10,0,2017,10,1360
10,0,2017,10,1360
8,0,2017,10,1360
6,0,2017,10,1360
5,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
5,0,2017,10,1360
8,0,2017,10,1360
10,0,2017,10,1360
6,0,2017,10,1360
5,0,2017,10,1360
.,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
5,0,2017,10,1360
8,0,2017,10,1360
12,0,2017,10,1360
9,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
13,0,2017,10,1360
11,0,2017,10,1360
10,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
10,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
5,0,2017,10,1360
13,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
5,0,2017,10,1360
7,0,2017,10,1360
5,0,2017,10,1360
7,0,2017,10,1360
5,0,2017,10,1360
12,0,2017,10,1360
6,0,2017,10,1360
13,0,2017,10,1360
4,0,2017,10,1360
7,0,2017,10,1360
13,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
11,0,2017,10,1360
11,0,2017,10,1360
7,0,2017,10,1360
11,0,2017,10,1360
11,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
10,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
5,0,2017,10,1360
7,0,2017,10,1360
5,0,2017,10,1360
5,0,2017,10,1360
8,0,2017,10,1360
12,0,2017,10,1360
7,0,2017,10,1360
12,0,2017,10,1360
4,0,2017,10,1360
12,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
9,0,2017,10,1360
7,0,2017,10,1360
5,0,2017,10,1360
8,0,2017,10,1360
9,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
12,0,2017,10,1360
6,0,2017,10,1360
7,0,2017,10,1360
10,0,2017,10,1360
5,0,2017,10,1360
7,0,2017,10,1360
10,0,2017,10,1360
4,0,2017,10,1360
6,0,2017,10,1360
5,0,2017,10,1360
9,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
8,0,2017,10,1360
6,0,2017,10,1360
14,0,2017,10,1360
5,0,2017,10,1360
5,0,2017,10,1360
8,0,2017,10,1360
12,0,2017,10,1360
7,0,2017,10,1360
13,0,2017,10,1360
7,0,2017,10,1360
8,0,2017,10,1360
11,0,2017,10,1360
8,0,2017,10,1360
9,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
12,0,2017,10,1360
6,0,2017,10,1360
10,0,2017,10,1360
7,0,2017,10,1360
8,0,2017,10,1360
12,0,2017,10,1360
17,0,2017,10,1360
6,0,2017,10,1360
12,0,2017,10,1360
5,0,2017,10,1360
5,0,2017,10,1360
11,0,2017,10,1360
10,0,2017,10,1360
5,0,2017,10,1360
7,0,2017,10,1360
8,0,2017,10,1360
4,0,2017,10,1360
8,0,2017,10,1360
7,0,2017,10,1360
5,0,2017,10,1360
13,0,2017,10,1360
6,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
14,0,2017,10,1360
16,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
5,0,2017,10,1360
6,0,2017,10,1360
10,0,2017,10,1360
10,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
9,0,2017,10,1360
10,0,2017,10,1360
5,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
8,0,2017,10,1360
9,0,2017,10,1360
6,0,2017,10,1360
9,0,2017,10,1360
10,0,2017,10,1360
5,0,2017,10,1360
8,0,2017,10,1360
10,0,2017,10,1360
5,0,2017,10,1360
8,0,2017,10,1360
10,0,2017,10,1360
11,0,2017,10,1360
7,0,2017,10,1360
5,0,2017,10,1360
12,0,2017,10,1360
5,0,2017,10,1360
5,0,2017,10,1360
6,0,2017,10,1360
7,0,2017,10,1360
8,0,2017,10,1360
12,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
11,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
14,0,2017,10,1360
14,0,2017,10,1360
9,0,2017,10,1360
10,0,2017,10,1360
7,0,2017,10,1360
4,0,2017,10,1360
6,0,2017,10,1360
14,0,2017,10,1360
9,0,2017,10,1360
6,0,2017,10,1360
13,0,2017,10,1360
4,0,2017,10,1360
14,0,2017,10,1360
13,0,2017,10,1360
9,0,2017,10,1360
12,0,2017,10,1360
13,0,2017,10,1360
11,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
10,0,2017,10,1360
5,0,2017,10,1360
7,0,2017,10,1360
8,0,2017,10,1360
9,0,2017,10,1360
10,0,2017,10,1360
8,0,2017,10,1360
9,0,2017,10,1360
13,0,2017,10,1360
5,0,2017,10,1360
5,0,2017,10,1360
7,0,2017,10,1360
10,0,2017,10,1360
6,0,2017,10,1360
10,0,2017,10,1360
13,0,2017,10,1360
12,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
5,0,2017,10,1360
5,0,2017,10,1360
4,0,2017,10,1360
5,0,2017,10,1360
7,0,2017,10,1360
9,0,2017,10,1360
5,0,2017,10,1360
13,0,2017,10,1360
9,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
11,0,2017,10,1360
6,0,2017,10,1360
7,0,2017,10,1360
8,0,2017,10,1360
6,0,2017,10,1360
10,0,2017,10,1360
9,0,2017,10,1360
9,0,2017,10,1360
14,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
11,0,2017,10,1360
7,0,2017,10,1360
9,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
11,0,2017,10,1360
9,0,2017,10,1360
15,0,2017,10,1360
7,0,2017,10,1360
5,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
14,0,2017,10,1360
14,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
10,0,2017,10,1360
13,0,2017,10,1360
6,0,2017,10,1360
7,0,2017,10,1360
12,0,2017,10,1360
10,0,2017,10,1360
8,0,2017,10,1360
8,0,2017,10,1360
5,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
5,0,2017,10,1360
8,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
11,0,2017,10,1360
11,0,2017,10,1360
8,0,2017,10,1360
11,0,2017,10,1360
6,0,2017,10,1360
11,0,2017,10,1360
4,0,2017,10,1360
8,0,2017,10,1360
6,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
10,0,2017,10,1360
5,0,2017,10,1360
5,0,2017,10,1360
11,0,2017,10,1360
12,0,2017,10,1360
11,0,2017,10,1360
11,0,2017,10,1360
5,0,2017,10,1360
10,0,2017,10,1360
11,0,2017,10,1360
6,0,2017,10,1360
12,0,2017,10,1360
12,0,2017,10,1360
6,0,2017,10,1360
13,0,2017,10,1360
6,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
10,0,2017,10,1360
10,0,2017,10,1360
6,0,2017,10,1360
15,0,2017,10,1360
11,0,2017,10,1360
8,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
10,0,2017,10,1360
8,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
10,0,2017,10,1360
12,0,2017,10,1360
17,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
5,0,2017,10,1360
11,0,2017,10,1360
7,0,2017,10,1360
9,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
12,0,2017,10,1360
6,0,2017,10,1360
14,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
5,0,2017,10,1360
9,0,2017,10,1360
13,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
5,0,2017,10,1360
5,0,2017,10,1360
7,0,2017,10,1360
8,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
5,0,2017,10,1360
11,0,2017,10,1360
12,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
13,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
11,0,2017,10,1360
9,0,2017,10,1360
8,0,2017,10,1360
8,0,2017,10,1360
8,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
5,0,2017,10,1360
11,0,2017,10,1360
11,0,2017,10,1360
6,0,2017,10,1360
5,0,2017,10,1360
12,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
5,0,2017,10,1360
10,0,2017,10,1360
8,0,2017,10,1360
13,0,2017,10,1360
14,0,2017,10,1360
10,0,2017,10,1360
14,0,2017,10,1360
5,0,2017,10,1360
7,0,2017,10,1360
9,0,2017,10,1360
5,0,2017,10,1360
6,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
9,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
7,0,2017,10,1360
8,0,2017,10,1360
6,0,2017,10,1360
10,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
11,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
8,0,2017,10,1360
7,0,2017,10,1360
5,0,2017,10,1360
6,0,2017,10,1360
7,0,2017,10,1360
10,0,2017,10,1360
14,0,2017,10,1360
6,0,2017,10,1360
5,0,2017,10,1360
5,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
14,0,2017,10,1360
7,0,2017,10,1360
5,0,2017,10,1360
12,0,2017,10,1360
11,0,2017,10,1360
6,0,2017,10,1360
7,0,2017,10,1360
12,0,2017,10,1360
9,0,2017,10,1360
12,0,2017,10,1360
5,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
9,0,2017,10,1360
6,0,2017,10,1360
15,0,2017,10,1360
12,0,2017,10,1360
12,0,2017,10,1360
10,0,2017,10,1360
5,0,2017,10,1360
14,0,2017,10,1360
12,0,2017,10,1360
6,0,2017,10,1360
7,0,2017,10,1360
8,0,2017,10,1360
6,0,2017,10,1360
10,0,2017,10,1360
8,0,2017,10,1360
8,0,2017,10,1360
12,0,2017,10,1360
15,0,2017,10,1360
13,0,2017,10,1360
11,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
13,0,2017,10,1360
5,0,2017,10,1360
13,0,2017,10,1360
8,0,2017,10,1360
13,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
10,0,2017,10,1360
6,0,2017,10,1360
5,0,2017,10,1360
10,0,2017,10,1360
12,0,2017,10,1360
9,0,2017,10,1360
9,0,2017,10,1360
8,0,2017,10,1360
12,0,2017,10,1360
6,0,2017,10,1360
10,0,2017,10,1360
11,0,2017,10,1360
10,0,2017,10,1360
6,0,2017,10,1360
9,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
7,0,2017,10,1360
11,0,2017,10,1360
4,0,2017,10,1360
9,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
5,0,2017,10,1360
1,0,2017,10,1360
6,0,2017,10,1360
13,0,2017,10,1360
10,0,2017,10,1360
6,0,2017,10,1360
4,0,2017,10,1360
13,0,2017,10,1360
11,0,2017,10,1360
12,0,2017,10,1360
7,0,2017,10,1360
14,0,2017,10,1360
10,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
5,0,2017,10,1360
6,0,2017,10,1360
12,0,2017,10,1360
7,0,2017,10,1360
15,0,2017,10,1360
14,0,2017,10,1360
8,0,2017,10,1360
15,0,2017,10,1360
10,0,2017,10,1360
6,0,2017,10,1360
5,0,2017,10,1360
8,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
7,0,2017,10,1360
9,0,2017,10,1360
5,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
9,0,2017,10,1360
9,0,2017,10,1360
7,0,2017,10,1360
12,0,2017,10,1360
9,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
5,0,2017,10,1360
7,0,2017,10,1360
12,0,2017,10,1360
5,0,2017,10,1360
9,0,2017,10,1360
9,0,2017,10,1360
14,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
5,0,2017,10,1360
9,0,2017,10,1360
9,0,2017,10,1360
.,0,2017,10,1360
12,0,2017,10,1360
11,0,2017,10,1360
12,0,2017,10,1360
8,0,2017,10,1360
8,0,2017,10,1360
5,0,2017,10,1360
10,0,2017,10,1360
7,0,2017,10,1360
5,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
11,0,2017,10,1360
10,0,2017,10,1360
8,0,2017,10,1360
8,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
9,0,2017,10,1360
10,0,2017,10,1360
9,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
5,0,2017,10,1360
7,0,2017,10,1360
8,0,2017,10,1360
10,0,2017,10,1360
11,0,2017,10,1360
7,0,2017,10,1360
12,0,2017,10,1360
12,0,2017,10,1360
6,0,2017,10,1360
5,0,2017,10,1360
6,0,2017,10,1360
9,0,2017,10,1360
10,0,2017,10,1360
6,0,2017,10,1360
6,0,2017,10,1360
11,0,2017,10,1360
13,0,2017,10,1360
6,0,2017,10,1360
5,0,2017,10,1360
10,0,2017,10,1360
4,0,2017,10,1360
4,0,2017,10,1360
4,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
7,0,2017,10,1360
13,0,2017,10,1360
5,0,2017,10,1360
11,0,2017,10,1360
9,0,2017,10,1360
6,0,2017,10,1360
13,0,2017,10,1360
7,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
7,0,2017,10,1360
5,0,2017,10,1360
12,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
12,0,2017,10,1360
7,0,2017,10,1360
8,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
8,0,2017,10,1360
9,0,2017,10,1360
5,0,2017,10,1360
9,0,2017,10,1360
11,0,2017,10,1360
12,0,2017,10,1360
8,0,2017,10,1360
8,0,2017,10,1360
14,0,2017,10,1360
14,0,2017,10,1360
5,0,2017,10,1360
10,0,2017,10,1360
7,0,2017,10,1360
10,0,2017,10,1360
7,0,2017,10,1360
8,0,2017,10,1360
11,0,2017,10,1360
11,0,2017,10,1360
7,0,2017,10,1360
5,0,2017,10,1360
.,0,2017,10,1360
.,0,2017,10,1360
6,0,2017,10,1360
8,0,2017,10,1360
10,0,2017,10,1360
9,0,2017,10,1360
7,0,2017,10,1360
12,0,2017,10,1360
12,0,2017,10,1360
13,0,2017,10,1360
15,0,2017,10,1360
9,0,2017,10,1360
12,0,2017,10,1360
5,0,2017,10,1360
13,0,2017,10,1360
11,0,2017,10,1360
9,0,2017,10,1360
12,0,2017,10,1360
8,0,2017,10,1360
9,0,2017,10,1360
11,0,2017,10,1360
7,0,2017,10,1360
6,0,2017,10,1360
4,0,2017,10,1360
9,0,2017,10,1360
9,0,2017,10,1360
7,0,2017,10,1360
5,0,2017,10,1360
5,0,2017,10,1360
13,0,2017,10,1360
13,0,2017,10,1360
11,0,2017,10,1360
9,0,2017,10,1360
8,0,2017,10,1360
